source,target,weight
14,96,34496.0
14,97,1535.0
14,98,46207.0
14,99,243.0
14,100,7618.0
14,102,14081.0
14,103,7005.0
14,104,38507.0
14,105,44975.0
14,108,7782.0
14,109,112283.0
14,110,38598.0
14,112,7586.0
14,113,4489.0
14,115,2404.0
14,116,13089.0
14,117,36642.0
14,118,14039.0
14,119,31862.0
14,120,733.0
14,121,83636.0
14,124,206.0
14,125,56149.0
14,127,1613.0
14,128,8128.0
14,130,4875.0
14,133,3378.0
14,134,28170.0
14,136,58.0
14,138,1296.0
14,139,9324.0
14,140,19673.0
14,146,48155.0
14,148,30216.0
14,150,73834.0
14,155,680.0
14,156,138805.0
14,157,32796.0
14,158,47621.0
14,159,15263.0
14,165,76.0
14,166,1375.0
14,168,6523.0
14,170,31101.0
14,173,25570.0
14,178,1717.0
14,180,69444.0
14,181,353.0
14,182,111523.0
14,187,214073.0
14,190,6.0
14,193,2290.0
14,212,3501.0
14,213,100817.0
15,1,2404.0
15,2,203368.0
15,3,4929078.0
15,4,3549502.0
15,5,170593.0
15,6,271891.0
15,7,833155.0
15,8,427448.0
15,9,306096.0
15,10,97746.0
15,11,2539663.0
15,13,708956.0
15,14,6314451.0
15,16,6965.0
15,17,35354.0
15,18,55881.0
15,19,344325.0
15,21,415191.0
15,22,6934656.0
15,23,1254693.0
15,25,78809.0
15,26,96691.0
15,27,7857510.0
15,28,7801.0
15,29,61390.0
15,30,3354393.0
15,31,131920.0
15,32,2088785.0
15,33,882949.0
15,34,115223.0
15,35,2995794.0
15,36,1384289.0
15,37,1882248.0
15,39,106803.0
15,40,352907.0
15,42,330713.0
15,44,4429128.0
15,45,1398033.0
15,48,37451.0
15,49,14435.0
15,51,79696.0
15,52,235995.0
15,53,1198.0
15,54,9351.0
15,55,9391.0
15,57,5951.0
15,58,4057.0
15,59,20563.0
15,60,283709.0
15,62,89644.0
15,63,1976945.0
15,66,11985.0
15,67,6466.0
15,68,1123501.0
15,69,937703.0
15,70,156710.0
15,71,24520.0
15,72,3916.0
15,73,237437.0
15,74,414924.0
15,75,10116.0
15,76,52801.0
15,77,21743.0
15,78,110124.0
15,79,2718.0
15,80,384946.0
15,82,547931.0
15,83,24795.0
15,84,611769.0
15,86,73887.0
15,87,654633.0
15,88,281414.0
15,89,46300.0
15,90,41256.0
15,91,17188.0
15,92,9521.0
15,94,26987.0
15,95,3859.0
15,96,41215.0
15,97,8044.0
15,98,118563.0
15,99,251.0
15,100,20632.0
15,102,21676.0
15,103,3134.0
15,104,634.0
15,105,26450.0
15,108,6387.0
15,109,331687.0
15,110,11643.0
15,112,2584.0
15,113,43747.0
15,115,2092.0
15,116,16825.0
15,117,143274.0
15,118,309.0
15,119,11867.0
15,120,341.0
15,121,136770.0
15,124,155.0
15,125,62977.0
15,127,399.0
15,128,762.0
15,130,876.0
15,133,95174.0
15,134,40721.0
15,136,232.0
15,138,9.0
15,139,953.0
15,140,1865.0
15,146,14858.0
15,148,28124.0
15,150,3576.0
15,155,1482.0
15,156,5134.0
15,157,1425.0
15,158,70496.0
15,159,3344.0
15,166,2.0
15,168,41909.0
15,170,5069.0
15,173,3526.0
15,178,331.0
15,180,2412.0
15,181,610.0
15,182,2833.0
15,187,15463.0
15,193,4482.0
15,212,7749.0
15,213,19394.0
16,1,11.0
16,2,4425.0
16,3,2667.0
16,4,34817.0
16,5,4296.0
16,6,280737.0
16,7,87186.0
16,8,840.0
16,9,21623.0
16,10,64723.0
16,11,1096.0
16,13,19737.0
16,14,17695.0
16,15,100834.0
16,17,33045.0
16,18,120.0
16,21,1250.0
16,22,62754.0
16,23,176136.0
16,25,1271.0
16,26,5593.0
16,27,78369.0
16,28,3479.0
16,29,23393.0
16,30,4154.0
16,31,117507.0
16,32,40892.0
16,33,130840.0
16,34,22917.0
16,35,12830.0
16,36,7031.0
16,37,28623.0
16,39,68.0
16,40,9748.0
16,42,6793.0
16,44,53688.0
16,45,1539202.0
16,48,52.0
16,49,3483.0
16,51,38.0
16,55,45654.0
16,58,67369.0
16,59,12.0
16,60,381.0
16,63,40.0
16,66,7184.0
16,67,42.0
16,68,131.0
16,69,12.0
16,70,2037.0
16,71,96.0
16,73,1.0
16,76,337923.0
16,77,75.0
16,78,1009.0
16,79,63309.0
16,80,21953.0
16,82,1951.0
16,83,10.0
16,84,2859.0
16,86,177.0
16,88,112.0
16,89,11512.0
16,90,604.0
16,91,1.0
16,92,8.0
16,94,47377.0
16,95,598.0
16,96,97913.0
16,97,300743.0
16,99,59.0
16,102,106.0
16,103,9512.0
16,105,2217.0
16,108,63986.0
16,109,2736.0
16,110,15373.0
16,112,13170.0
16,113,7.0
16,115,1.0
16,116,92.0
16,117,6000.0
16,119,10.0
16,120,1892.0
16,125,951.0
16,127,265.0
16,128,811.0
16,130,3604.0
16,134,1417.0
16,136,7926.0
16,146,3149.0
16,150,144.0
16,155,746.0
16,156,10.0
16,158,5639.0
16,178,484.0
16,182,2.0
17,1,30661.0
17,2,165755.0
17,3,13955.0
17,4,188487.0
17,5,92273.0
17,6,190496.0
17,7,2608409.0
17,8,101776.0
17,9,2348991.0
17,10,157636.0
17,11,23640.0
17,13,7361.0
17,14,269114.0
17,15,455845.0
17,16,2963.0
17,18,508440.0
17,19,315972.0
17,21,18143.0
17,22,249481.0
17,23,601332.0
17,25,43232.0
17,26,823030.0
17,27,435581.0
17,28,495991.0
17,29,160321.0
17,30,64352.0
17,31,310062.0
17,32,408218.0
17,33,1421723.0
17,34,196233.0
17,35,100816.0
17,36,24469.0
17,37,69957.0
17,39,254071.0
17,40,182231.0
17,42,57801.0
17,44,581832.0
17,45,1530039.0
17,48,6099.0
17,49,8664.0
17,51,8599.0
17,52,9292.0
17,54,2947.0
17,55,5360.0
17,57,9045.0
17,58,1396.0
17,59,7374.0
17,60,20259.0
17,62,7859.0
17,63,12865.0
17,66,4087.0
17,67,16434.0
17,68,46324.0
17,69,9293.0
17,70,47846.0
17,71,28072.0
17,72,2910.0
17,73,6241.0
17,74,11.0
17,75,4319.0
17,76,60193.0
17,77,2004.0
17,78,15626.0
17,79,264.0
17,80,28654.0
17,82,17762.0
17,83,1486.0
17,84,18054.0
17,86,10645.0
17,87,1320.0
17,88,2825.0
17,89,63680.0
17,90,6002.0
17,91,45796.0
17,92,8587.0
17,94,3013.0
17,95,1043.0
17,96,6045.0
17,97,155.0
17,98,2311.0
17,99,2482.0
17,100,1282.0
17,102,1128.0
17,103,698.0
17,104,3271.0
17,105,28732.0
17,108,3595.0
17,109,141610.0
17,110,290144.0
17,112,6493.0
17,113,4491.0
17,115,717.0
17,116,17085.0
17,117,22391.0
17,118,237.0
17,119,13564.0
17,120,841.0
17,121,4122.0
17,124,686.0
17,125,123762.0
17,128,420.0
17,130,43.0
17,133,11196.0
17,134,90553.0
17,136,2374.0
17,138,1051.0
17,139,9845.0
17,140,6.0
17,146,92520.0
17,148,535.0
17,150,55146.0
17,155,269825.0
17,156,2066.0
17,157,1138.0
17,158,109118.0
17,165,69.0
17,168,10859.0
17,170,3865.0
17,173,732.0
17,178,17.0
17,180,2448.0
17,181,74.0
17,182,540.0
17,187,11727.0
17,190,86760.0
17,193,8337.0
17,212,42425.0
17,213,550.0
18,1,2418.0
18,2,166188.0
18,3,5229.0
18,4,157068.0
18,5,699236.0
18,6,326962.0
18,7,4820176.0
18,8,455143.0
18,9,4145977.0
18,10,218892.0
18,11,63470.0
18,13,14821.0
18,14,362797.0
18,15,1284468.0
18,16,109.0
18,17,3326958.0
18,18,3980.0
18,19,18938.0
18,21,11535.0
18,22,745156.0
18,23,1557489.0
18,25,5712.0
18,26,2884075.0
18,27,1148182.0
18,28,138188.0
18,29,207006.0
18,30,75997.0
18,31,658889.0
18,32,510349.0
18,33,143841.0
18,34,811685.0
18,35,689632.0
18,36,18034.0
18,37,32019.0
18,39,247293.0
18,40,401337.0
18,42,135558.0
18,44,363920.0
18,45,3081621.0
18,48,282.0
18,49,92314.0
18,51,946.0
18,52,14296.0
18,53,30.0
18,54,8650.0
18,55,8281.0
18,57,4987.0
18,58,421.0
18,59,72983.0
18,60,1614.0
18,62,124.0
18,63,25394.0
18,66,9331.0
18,67,14820.0
18,68,52766.0
18,69,20868.0
18,70,20825.0
18,71,267745.0
18,72,234.0
18,73,7924.0
18,75,7180.0
18,76,132642.0
18,77,128.0
18,78,29381.0
18,79,9.0
18,80,7373.0
18,82,19324.0
18,83,557.0
18,84,57952.0
18,86,15943.0
18,87,8516.0
18,88,41792.0
18,89,12272.0
18,90,1260.0
18,91,39830.0
18,92,96585.0
18,94,18421.0
18,95,51.0
18,96,25541.0
18,97,15.0
18,98,6342.0
18,99,2628.0
18,100,3749.0
18,102,439.0
18,103,3464.0
18,104,2009.0
18,105,133609.0
18,108,8664.0
18,109,276183.0
18,110,31103.0
18,112,2782.0
18,113,91981.0
18,115,951.0
18,116,19065.0
18,117,27949.0
18,118,1475.0
18,119,21471.0
18,120,31.0
18,121,366.0
18,125,22626.0
18,128,601.0
18,130,519.0
18,133,3923.0
18,134,3907.0
18,139,134875.0
18,140,164.0
18,146,22906.0
18,148,682.0
18,150,4897.0
18,155,52113.0
18,156,866.0
18,157,745.0
18,158,3491.0
18,165,1473.0
18,166,570.0
18,168,12777.0
18,170,54.0
18,173,790.0
18,178,15.0
18,180,2594.0
18,182,570.0
18,187,3658.0
18,193,1197.0
18,212,3270.0
18,213,97.0
19,1,53887.0
19,2,12292.0
19,3,4441.0
19,4,17139.0
19,5,8332.0
19,6,27446.0
19,7,526144.0
19,8,363262.0
19,9,145448.0
19,10,17434.0
19,11,1972.0
19,13,96.0
19,14,13075.0
19,15,191777.0
19,17,48077.0
19,18,3316.0
19,21,88.0
19,22,71722.0
19,23,14169.0
19,25,26223.0
19,26,10514.0
19,27,19654.0
19,28,22261.0
19,29,88.0
19,30,26167.0
19,31,6536.0
19,32,227299.0
19,33,21993.0
19,34,5295.0
19,35,77221.0
19,36,6104.0
19,37,3046.0
19,39,1334.0
19,40,28774.0
19,42,20070.0
19,44,18141.0
19,45,9584.0
19,48,199.0
19,49,4205.0
19,51,1097.0
19,52,1002.0
19,54,317.0
19,55,84.0
19,57,226.0
19,58,1.0
19,59,535.0
19,60,1898.0
19,62,461.0
19,63,1181.0
19,66,54.0
19,67,1253.0
19,68,1094.0
19,69,2755.0
19,71,2340.0
19,72,1830.0
19,73,4363.0
19,74,832.0
19,76,640.0
19,77,168.0
19,79,8.0
19,82,239.0
19,83,663.0
19,84,4745.0
19,86,2440.0
19,87,5917.0
19,88,167.0
19,89,38657.0
19,90,542.0
19,91,1439.0
19,92,40.0
19,94,6.0
19,95,9.0
19,96,658.0
19,98,78.0
19,99,88.0
19,100,9266.0
19,102,455.0
19,103,203.0
19,104,193.0
19,105,1970.0
19,109,2126.0
19,110,6420.0
19,112,419.0
19,113,423.0
19,115,1.0
19,116,16866.0
19,117,3442.0
19,118,45.0
19,119,14.0
19,121,1105.0
19,125,32855.0
19,133,25084.0
19,134,8405.0
19,136,104.0
19,146,1237.0
19,148,266.0
19,150,249.0
19,155,29.0
19,156,51.0
19,157,3698.0
19,158,9968.0
19,168,3566.0
19,170,244.0
19,178,60.0
19,180,1.0
19,182,30.0
19,187,176.0
19,212,45.0
20,1,10.0
20,4,50.0
20,6,894.0
20,7,1116.0
20,9,1116.0
20,14,32.0
20,17,33138.0
20,18,970.0
20,19,53.0
20,21,21.0
20,22,447.0
20,25,1074.0
20,26,40.0
20,28,95.0
20,31,635.0
20,36,60.0
20,40,2718.0
20,42,335.0
20,44,146.0
20,45,284.0
20,52,7.0
20,67,30.0
20,78,5800.0
20,84,18.0
20,87,3.0
20,89,2110.0
20,110,11.0
20,133,179.0
20,134,5.0
20,158,44.0
20,187,21.0
21,1,1613.0
21,2,438097.0
21,3,20095.0
21,4,332369.0
21,5,3295.0
21,6,131751.0
21,7,244036.0
21,8,123266.0
21,9,110687.0
21,10,10041.0
21,11,219093.0
21,13,29989.0
21,14,731779.0
21,15,1170848.0
21,16,3128.0
21,17,2183.0
21,18,37049.0
21,19,34662.0
21,22,516837.0
21,23,62828.0
21,25,10981.0
21,26,48563.0
21,27,509776.0
21,28,3384.0
21,29,60954.0
21,30,72960.0
21,31,24568.0
21,32,212786.0
21,33,580538.0
21,34,63010.0
21,35,685771.0
21,36,254883.0
21,37,140421.0
21,39,21230.0
21,40,35953.0
21,42,19044.0
21,44,5205736.0
21,45,596488.0
21,48,784.0
21,49,2318.0
21,51,929.0
21,52,13239.0
21,53,2.0
21,54,2434.0
21,55,8755.0
21,57,485.0
21,58,4650.0
21,59,16673.0
21,60,2970.0
21,62,19550.0
21,63,51229.0
21,66,4712.0
21,67,2607.0
21,68,51346.0
21,69,36233.0
21,70,84264.0
21,71,10688.0
21,72,13.0
21,73,3108.0
21,74,1184.0
21,75,5900.0
21,76,43993.0
21,77,21.0
21,78,10375.0
21,79,1066.0
21,80,33561.0
21,82,93369.0
21,83,451.0
21,84,5017.0
21,86,2344.0
21,87,12447.0
21,88,2579.0
21,89,9624.0
21,90,864.0
21,91,4482.0
21,92,33.0
21,94,11039.0
21,95,121.0
21,96,4064.0
21,97,6859.0
21,98,13131.0
21,99,2.0
21,100,394.0
21,102,12325.0
21,103,2299.0
21,105,51028.0
21,108,9366.0
21,109,70674.0
21,110,1397.0
21,112,15921.0
21,113,12908.0
21,115,2627.0
21,116,1395.0
21,117,1460.0
21,118,33.0
21,119,22932.0
21,120,2927.0
21,121,4942.0
21,125,11648.0
21,127,24.0
21,128,1566.0
21,130,70.0
21,133,1596.0
21,134,18771.0
21,136,266.0
21,138,666.0
21,139,4923.0
21,140,42.0
21,146,52958.0
21,148,10766.0
21,150,1827.0
21,155,22.0
21,156,2430.0
21,157,212.0
21,158,12704.0
21,166,25.0
21,168,2206.0
21,170,3296.0
21,173,75.0
21,178,712.0
21,180,754.0
21,182,3687.0
21,187,9706.0
21,212,221.0
21,213,82.0
22,1,431.0
22,2,401005.0
22,3,1259195.0
22,4,1038590.0
22,5,148834.0
22,6,778681.0
22,7,504135.0
22,8,179539.0
22,9,251568.0
22,10,72883.0
22,11,627494.0
22,13,143592.0
22,14,4113417.0
22,15,6201918.0
22,16,4713.0
22,17,39282.0
22,18,19388.0
22,19,10287.0
22,21,103554.0
22,23,740335.0
22,25,76736.0
22,26,36018.0
22,27,1063218.0
22,28,91589.0
22,29,41493.0
22,30,624033.0
22,31,133909.0
22,32,945717.0
22,33,138605.0
22,34,74697.0
22,35,1215953.0
22,36,503351.0
22,37,1622571.0
22,39,69469.0
22,40,179941.0
22,42,92602.0
22,44,3112711.0
22,45,3376813.0
22,48,136042.0
22,49,25031.0
22,51,69433.0
22,52,98219.0
22,53,2134.0
22,54,4550.0
22,55,12422.0
22,57,4740.0
22,58,7388.0
22,59,29470.0
22,60,233851.0
22,62,63028.0
22,63,376260.0
22,66,7673.0
22,67,62693.0
22,68,764969.0
22,69,205284.0
22,70,123524.0
22,71,11291.0
22,72,1163.0
22,73,143080.0
22,74,98072.0
22,75,207.0
22,76,93332.0
22,77,16176.0
22,78,39393.0
22,79,878.0
22,80,306934.0
22,82,226231.0
22,83,13665.0
22,84,275743.0
22,86,56688.0
22,87,115131.0
22,88,344488.0
22,89,25950.0
22,90,18570.0
22,91,144278.0
22,92,3886.0
22,94,44962.0
22,95,1032.0
22,96,26605.0
22,97,1813.0
22,98,28107.0
22,99,489.0
22,100,10990.0
22,102,11155.0
22,103,1377.0
22,104,2892.0
22,105,45246.0
22,108,6895.0
22,109,91256.0
22,110,7776.0
22,112,3559.0
22,113,7358.0
22,115,211.0
22,116,16983.0
22,117,42160.0
22,118,1719.0
22,119,20604.0
22,120,285.0
22,121,66717.0
22,124,35.0
22,125,16399.0
22,127,924.0
22,128,2025.0
22,130,377.0
22,133,8576.0
22,134,13349.0
22,136,205.0
22,138,71.0
22,139,276.0
22,140,145.0
22,146,16299.0
22,148,149914.0
22,150,12866.0
22,155,1974.0
22,156,7273.0
22,157,2489.0
22,158,23042.0
22,159,3956.0
22,166,38.0
22,168,7500.0
22,170,3710.0
22,173,2150.0
22,178,256.0
22,180,8772.0
22,181,1402.0
22,182,7203.0
22,187,5220.0
22,190,214.0
22,193,825.0
22,212,4285.0
22,213,1174.0
23,1,12067.0
23,2,49632.0
23,3,3810.0
23,4,6314.0
23,5,6369.0
23,6,50416.0
23,7,1512020.0
23,8,583029.0
23,9,245043.0
23,10,680798.0
23,11,3228.0
23,13,762.0
23,14,42602.0
23,15,40616.0
23,16,212.0
23,17,3622.0
23,18,25098.0
23,19,462.0
23,21,460.0
23,22,15994.0
23,25,1128.0
23,26,67488.0
23,27,35930.0
23,28,2996.0
23,29,8615.0
23,30,834.0
23,31,301597.0
23,32,25039.0
23,33,5161.0
23,34,151475.0
23,35,7964.0
23,36,3615.0
23,37,13648.0
23,39,80474.0
23,40,13068.0
23,42,2728.0
23,44,48975.0
23,45,493751.0
23,48,6.0
23,49,563.0
23,51,27.0
23,52,38.0
23,54,4.0
23,55,106.0
23,58,20.0
23,59,16.0
23,60,560.0
23,62,1308.0
23,63,1713.0
23,66,141.0
23,67,50.0
23,68,1949.0
23,69,424.0
23,70,4266.0
23,71,2282.0
23,73,6.0
23,74,2.0
23,75,6.0
23,76,6334.0
23,77,30.0
23,78,758.0
23,79,12.0
23,80,3500.0
23,82,1956.0
23,83,43.0
23,84,49.0
23,86,294.0
23,87,38.0
23,88,232.0
23,89,773.0
23,90,67.0
23,91,37.0
23,92,78.0
23,94,233.0
23,95,7.0
23,96,528.0
23,97,7.0
23,98,3.0
23,99,113.0
23,100,1.0
23,102,191.0
23,103,13.0
23,104,506.0
23,105,11579.0
23,108,157.0
23,109,1692.0
23,110,543.0
23,112,2.0
23,113,44.0
23,115,5.0
23,116,14.0
23,117,1033.0
23,118,146.0
23,119,17.0
23,120,3.0
23,121,118.0
23,124,3.0
23,125,2157.0
23,128,19.0
23,130,42.0
23,133,24.0
23,134,1863.0
23,138,42.0
23,139,1013.0
23,140,3150.0
23,146,373.0
23,148,2.0
23,150,289.0
23,155,50.0
23,156,748.0
23,157,674.0
23,158,2340.0
23,165,21.0
23,166,16.0
23,168,5068.0
23,170,2080.0
23,178,1.0
23,181,8254.0
23,182,1935.0
23,187,90.0
23,190,23.0
23,193,16.0
23,212,3568.0
23,213,235.0
24,1,189064.0
24,3,1293.0
24,4,16947.0
24,6,7.0
24,7,32083.0
24,8,41.0
24,9,31872.0
24,10,170.0
24,11,4319.0
24,13,3475.0
24,14,8864.0
24,15,17170.0
24,17,186.0
24,18,181.0
24,19,90690.0
24,21,85.0
24,22,32798.0
24,23,124.0
24,25,14204.0
24,26,91.0
24,27,11063.0
24,28,827.0
24,30,6714.0
24,31,824.0
24,32,123234.0
24,33,13727.0
24,34,5.0
24,35,1175.0
24,36,4672.0
24,37,73.0
24,40,124703.0
24,42,4622.0
24,44,10495.0
24,45,68.0
24,48,1371.0
24,60,44.0
24,62,4766.0
24,63,5999.0
24,68,18483.0
24,69,680.0
24,72,155849.0
24,73,391.0
24,75,4184.0
24,80,4583.0
24,83,318.0
24,88,84.0
24,91,2983.0
24,98,4.0
24,100,72167.0
24,116,4566.0
24,117,3524.0
24,121,4746.0
24,133,259460.0
24,158,48.0
25,1,4.0
25,2,7406.0
25,3,485.0
25,4,2786.0
25,5,890.0
25,6,14087.0
25,7,539.0
25,8,457.0
25,9,44.0
25,10,38.0
25,11,521.0
25,13,102.0
25,14,6963.0
25,15,14698.0
25,17,616.0
25,18,85.0
25,19,3993.0
25,21,23.0
25,22,2059.0
25,23,134.0
25,25,1122.0
25,26,3010.0
25,27,12929.0
25,28,18.0
25,29,224.0
25,30,2098.0
25,31,5.0
25,32,6571.0
25,33,71378.0
25,34,165.0
25,35,761.0
25,36,6354.0
25,37,1783.0
25,40,5810.0
25,42,2173.0
25,44,6513.0
25,45,26088.0
25,49,474.0
25,52,9388.0
25,54,58.0
25,55,125.0
25,57,196.0
25,58,16.0
25,62,2588.0
25,63,607.0
25,67,48.0
25,68,1000.0
25,69,359.0
25,73,24.0
25,75,16.0
25,76,234.0
25,78,680.0
25,80,643.0
25,82,2.0
25,84,2388.0
25,86,167.0
25,87,102.0
25,89,70268.0
25,91,1005.0
25,92,37.0
25,94,468.0
25,95,16.0
25,96,45.0
25,102,3.0
25,104,13.0
25,105,246.0
25,109,679.0
25,110,11.0
25,113,1.0
25,115,120.0
25,116,97.0
25,117,746.0
25,118,209.0
25,119,832.0
25,125,8042.0
25,130,18.0
25,133,257.0
25,134,6052.0
25,139,2.0
25,146,46790.0
25,148,36.0
25,150,6.0
25,157,517.0
25,158,30540.0
25,168,11.0
25,170,379.0
25,173,85.0
25,180,478.0
25,181,1.0
25,187,452.0
25,193,375.0
25,212,56.0
25,213,28.0
26,1,752.0
26,2,328305.0
26,3,6467.0
26,4,38022.0
26,5,207404.0
26,6,150588.0
26,7,5224190.0
26,8,284679.0
26,9,4607445.0
26,10,329003.0
26,11,84813.0
26,13,36914.0
26,14,158762.0
26,15,440765.0
26,16,1841.0
26,17,677798.0
26,18,456235.0
26,19,319009.0
26,21,32286.0
26,22,196947.0
26,23,1001287.0
26,25,20653.0
26,26,1709.0
26,27,1070533.0
26,28,1276689.0
26,29,242674.0
26,30,39340.0
26,31,604577.0
26,32,366384.0
26,33,213893.0
26,34,1829268.0
26,35,122599.0
26,36,151533.0
26,37,9076.0
26,39,261329.0
26,40,377542.0
26,42,55979.0
26,44,264035.0
26,45,1772043.0
26,48,754.0
26,49,43016.0
26,51,937.0
26,52,9240.0
26,53,19.0
26,54,21452.0
26,55,25460.0
26,57,13373.0
26,58,211.0
26,59,8736.0
26,60,7952.0
26,62,1602.0
26,63,118973.0
26,66,12525.0
26,67,188719.0
26,68,46050.0
26,69,10019.0
26,70,16239.0
26,71,40882.0
26,72,2437.0
26,73,530.0
26,75,6610.0
26,76,87492.0
26,77,58.0
26,78,14010.0
26,79,18.0
26,80,43631.0
26,82,78165.0
26,83,1668.0
26,84,34692.0
26,86,19897.0
26,87,5430.0
26,88,7813.0
26,89,43952.0
26,90,3327.0
26,91,28077.0
26,92,80610.0
26,94,6225.0
26,95,245.0
26,96,3511.0
26,97,86.0
26,98,2892.0
26,99,11098.0
26,100,1040.0
26,102,25.0
26,103,3141.0
26,104,14424.0
26,105,155392.0
26,108,18795.0
26,109,322860.0
26,110,77805.0
26,112,9497.0
26,113,84140.0
26,115,531.0
26,116,2457.0
26,117,10037.0
26,118,2219.0
26,119,49199.0
26,120,2965.0
26,121,170.0
26,125,84541.0
26,128,711.0
26,130,1127.0
26,133,32116.0
26,134,13532.0
26,136,695.0
26,138,243.0
26,139,20212.0
26,140,3063.0
26,146,19792.0
26,148,195.0
26,150,20750.0
26,155,19390.0
26,156,1520.0
26,157,13226.0
26,158,15690.0
26,159,1761.0
26,165,246.0
26,166,571.0
26,168,100.0
26,170,5779.0
26,173,3925.0
26,178,7.0
26,180,60764.0
26,181,3.0
26,182,1437.0
26,187,8157.0
26,190,535.0
26,193,8422.0
26,212,12079.0
26,213,20937.0
27,1,3587.0
27,2,205460.0
27,3,1318462.0
27,4,7748607.0
27,5,158536.0
27,6,264459.0
27,7,1198030.0
27,8,551390.0
27,9,437514.0
27,10,189029.0
27,11,1445852.0
27,13,652189.0
27,14,7418186.0
27,15,18691407.0
27,16,13000.0
27,17,33201.0
27,18,167798.0
27,19,620330.0
27,21,735977.0
27,22,4212097.0
27,23,1816776.0
27,25,117559.0
27,26,191529.0
27,28,29723.0
27,29,88075.0
27,30,1706703.0
27,31,220339.0
27,32,1682041.0
27,33,405990.0
27,34,147292.0
27,35,2404033.0
27,36,1541688.0
27,37,885582.0
27,39,107648.0
27,40,246333.0
27,42,169617.0
27,44,7508777.0
27,45,2194313.0
27,48,9810.0
27,49,20656.0
27,51,36074.0
27,52,184535.0
27,53,26591.0
27,54,24711.0
27,55,21296.0
27,57,23396.0
27,58,21268.0
27,59,63361.0
27,60,177140.0
27,62,99676.0
27,63,705962.0
27,66,9112.0
27,67,7885.0
27,68,1046091.0
27,69,483253.0
27,70,283383.0
27,71,17562.0
27,72,1059.0
27,73,540289.0
27,74,122264.0
27,75,812.0
27,76,103076.0
27,77,28616.0
27,78,78418.0
27,79,8457.0
27,80,447603.0
27,82,468543.0
27,83,12209.0
27,84,313369.0
27,86,32582.0
27,87,169414.0
27,88,126177.0
27,89,89039.0
27,90,14882.0
27,91,46839.0
27,92,2972.0
27,94,64336.0
27,95,2519.0
27,96,42629.0
27,97,14966.0
27,98,90068.0
27,99,375.0
27,100,11318.0
27,102,35383.0
27,103,11368.0
27,104,3684.0
27,105,46550.0
27,108,17481.0
27,109,178711.0
27,110,76256.0
27,112,18542.0
27,113,10897.0
27,115,891.0
27,116,7215.0
27,117,65987.0
27,118,1217.0
27,119,43262.0
27,120,10375.0
27,121,146517.0
27,124,198.0
27,125,48257.0
27,127,35963.0
27,128,7669.0
27,130,59286.0
27,133,6026.0
27,134,43975.0
27,136,4944.0
27,139,1189.0
27,140,20097.0
27,146,49325.0
27,148,59891.0
27,150,7450.0
27,155,3601.0
27,156,5260.0
27,157,2535.0
27,158,56804.0
27,159,1983.0
27,166,170.0
27,168,10387.0
27,170,8812.0
27,173,6294.0
27,178,732.0
27,180,40153.0
27,181,1312.0
27,182,8728.0
27,187,38825.0
27,190,107.0
27,193,11698.0
27,212,5125.0
27,213,18752.0
28,1,131149.0
28,2,26945.0
28,3,645.0
28,4,32698.0
28,5,298.0
28,6,22743.0
28,7,165384.0
28,8,18004.0
28,9,121636.0
28,10,25744.0
28,11,3712.0
28,13,330.0
28,14,30163.0
28,15,74498.0
28,16,181.0
28,17,67548.0
28,18,27877.0
28,19,380462.0
28,21,2216.0
28,22,41318.0
28,23,6823.0
28,25,3582.0
28,26,83495.0
28,27,32252.0
28,29,104457.0
28,30,5425.0
28,31,8086.0
28,32,102950.0
28,33,234118.0
28,34,8712.0
28,35,13665.0
28,36,6260.0
28,37,8627.0
28,39,18105.0
28,40,17004.0
28,42,20553.0
28,44,127190.0
28,45,68634.0
28,48,677.0
28,49,142.0
28,51,110.0
28,52,514.0
28,53,516.0
28,54,19336.0
28,55,237.0
28,57,213.0
28,58,24.0
28,59,47252.0
28,60,280.0
28,62,1168.0
28,63,487.0
28,67,16277.0
28,68,4520.0
28,69,1.0
28,70,128.0
28,71,80818.0
28,72,1963.0
28,73,1855.0
28,75,144.0
28,76,2776.0
28,77,92.0
28,78,150.0
28,79,2.0
28,80,11638.0
28,82,3735.0
28,83,1165.0
28,84,6800.0
28,86,1971.0
28,87,12.0
28,88,626.0
28,89,11472.0
28,90,9.0
28,91,3035.0
28,92,15014.0
28,94,219.0
28,96,670.0
28,98,393.0
28,99,128.0
28,100,1158.0
28,102,13.0
28,103,55.0
28,104,43518.0
28,105,5645.0
28,108,10.0
28,109,50312.0
28,110,89789.0
28,112,75.0
28,113,986.0
28,115,518.0
28,116,3368.0
28,117,12819.0
28,118,119.0
28,119,7531.0
28,121,204.0
28,125,109256.0
28,128,3.0
28,130,8.0
28,133,1585.0
28,134,54258.0
28,138,215.0
28,139,77.0
28,146,3118.0
28,148,89.0
28,150,27268.0
28,155,801.0
28,156,10.0
28,157,12213.0
28,158,103048.0
28,168,11568.0
28,170,15814.0
28,173,1759.0
28,180,6642.0
28,182,5.0
28,187,15423.0
28,193,7289.0
28,212,2977.0
28,213,2166.0
29,1,1.0
29,2,35662.0
29,3,1566.0
29,4,37399.0
29,5,10092.0
29,6,62218.0
29,7,539866.0
29,8,90714.0
29,9,417678.0
29,10,31155.0
29,11,15661.0
29,13,1390.0
29,14,41745.0
29,15,193642.0
29,16,209.0
29,17,7599.0
29,18,52772.0
29,19,151386.0
29,21,5489.0
29,22,44271.0
