node,degree,clustering
3046,127,0.2079740032495938
3105,122,0.2020051483538816
3126,258,0.09305341899677254
3243,170,0.17117995127044902
3332,119,0.29340549779233727
3377,175,0.16972085385878488
3555,134,0.16720906744473124
3669,265,0.10943396226415095
3673,107,0.19784870393228707
3801,168,0.17678927858568577
3989,242,0.13085970988649223
4013,207,0.11598893110079264
4051,205,0.1559062649450024
4353,216,0.1747200689061154
4522,193,0.15079879101899826
4763,111,0.257002457002457
4806,196,0.16038723181580325
4873,207,0.12091365320575959
4898,83,0.2004114017043785
4916,240,0.17214086471408646
4998,170,0.19638009049773755
5029,224,0.15719090326713644
5095,22,0.43722943722943725
5170,231,0.04329004329004329
5247,49,0.1130952380952381
5260,240,0.1382147838214784
5735,229,0.12384126254500881
6125,88,0.2304075235109718
6165,130,0.27298747763864045
6177,188,0.1544544316759586
6290,136,0.23017429193899783
6378,138,0.18406854966677244
6475,157,0.13922913604442266
6640,82,0.2676904546823246
6679,89,0.18386108273748722
6952,162,0.17207269381182425
7023,21,0.1523809523809524
7120,215,0.1327537491849598
7297,219,0.1869632608604583
7425,222,0.13321919204272145
7713,114,0.22667287688247167
7743,129,0.14631782945736435
7997,192,0.10667539267015706
8075,442,0.06342023989082812
8259,94,0.09951956074124914
8263,262,0.11459155918224094
8274,467,0.07969782466846183
8320,600,0.06618809126321647
8587,261,0.12891246684350133
8635,190,0.1519353940406572
8637,209,0.055299963194700034
8651,249,0.14292654488923437
8693,71,0.07686116700201208
8717,92,0.2940754897276636
8886,120,0.20336134453781513
9040,122,0.17816014090231677
9446,109,0.17567108392796466
9449,237,0.1562969319888436
9505,182,0.07746949183413272
9610,225,0.14261904761904762
9872,28,0.14285714285714285
9923,169,0.1475767821921668
9983,506,0.08125856063867257
9992,170,0.17466063348416289
10106,223,0.17125196945824747
10299,281,0.11489578037620743
10812,80,0.2107594936708861
10837,120,0.09201680672268908
10868,199,0.15801228364042436
11014,148,0.12465526751241036
11017,163,0.15352571385291222
11039,72,0.2269170579029734
11139,100,0.24848484848484848
11414,113,0.16766750948166878
11485,143,0.07081650743622575
11633,4,0.0
12094,178,0.19189995556401956
12190,38,0.19487908961593173
12501,158,0.06925743771668144
12504,85,0.115406162464986
12522,65,0.19134615384615383
12680,253,0.09294811468724512
12788,100,0.05232323232323232
12836,138,0.2365386649740823
12962,215,0.12397304933710063
13010,238,0.08087792078856859
13047,389,0.10000530040018021
13123,349,0.0850212429601818
13292,69,0.20588235294117646
13420,105,0.19835164835164834
13463,133,0.10742766005923901
13485,12,0.19696969696969696
13523,226,0.088062930186824
13694,251,0.1363187250996016
13847,138,0.04908494657780599
13881,91,0.23467643467643468
14051,129,0.22565406976744187
14144,135,0.055279159756771695
14275,82,0.16711833785004518
14387,104,0.1278939507094847
14512,324,0.09096816114359974
14551,163,0.05794137695978187
14612,121,0.3108815426997245
14617,226,0.13730580137659784
14787,223,0.10119985456308327
14806,123,0.22177795548447288
14814,196,0.11585557299843015
14892,149,0.24387810629421366
14916,168,0.16438551468491588
14936,114,0.28675671479583914
14985,241,0.09201244813278009
15076,120,0.24649859943977592
15110,182,0.1487462813429664
15530,308,0.11713693472651128
15605,169,0.18843336151028459
16026,54,0.20055904961565338
16084,149,0.2575730092508616
16202,131,0.20845566647093364
16258,62,0.20676890534108938
16496,117,0.23740053050397877
16548,192,0.14976003490401396
16565,56,0.2720779220779221
16587,91,0.221001221001221
16762,184,0.12485150867189355
17257,243,0.15018875624936232
17321,177,0.20383923985618901
17381,142,0.23743881730096894
17391,226,0.13242871189773844
17413,106,0.20521114106019767
17590,189,0.08060339975233592
17705,208,0.10349312523225566
17792,136,0.20446623093681918
18017,80,0.08829113924050633
18070,208,0.1581196581196581
18185,222,0.1584525702172761
18409,101,0.07742574257425743
18454,120,0.08879551820728292
18554,226,0.09215339233038349
18621,144,0.09285159285159285
18679,102,0.25334886429819453
19069,312,0.09638057548025393
19075,131,0.09489136817381093
19370,84,0.2974756167527252
19455,189,0.10705842620736238
19528,80,0.17405063291139242
19762,220,0.1336654213366542
19854,144,0.2198912198912199
19877,175,0.20446633825944172
20010,408,0.0498145204027557
20032,149,0.1928169780518774
20320,67,0.31659882406151063
20325,254,0.049173695185335035
20420,197,0.13622707966435305
20467,193,0.13136873920552677
20501,148,0.117852546423975
20512,253,0.12933684672815107
20583,194,0.1525559532076278
20677,58,0.37144585601935876
20730,209,0.11515458225984541
20817,83,0.16220981486923303
20920,176,0.19824675324675325
21140,245,0.061793241886918704
21228,106,0.22048517520215632
21255,208,0.17321627647714605
21537,174,0.09501029831904857
21543,161,0.15279503105590062
21591,145,0.22701149425287356
21597,157,0.212640862322391
21705,249,0.12054670294079543
21793,174,0.21553385157132415
21845,84,0.3253012048192771
21920,101,0.13524752475247526
21986,90,0.14606741573033707
22027,127,0.03812023497062867
22169,195,0.1740946338884483
22250,162,0.23656161337320758
22368,177,0.1770672829994864
22403,160,0.2050314465408805
22422,192,0.14796029668411867
22686,224,0.15186579115951312
22695,105,0.39706959706959705
22727,111,0.0723996723996724
22861,275,0.1462508294625083
22913,252,0.07073294125086954
22975,88,0.19592476489028213
22976,179,0.06804343732345741
23062,77,0.09159261790840738
23083,160,0.1775943396226415
23141,165,0.11988174427198818
23143,162,0.18932597193466758
23286,215,0.16735492284286024
23567,82,0.1746461909063535
23591,103,0.07081667618503712
23622,87,0.11039828922747928
23654,69,0.10443307757885763
23675,105,0.09212454212454213
23892,182,0.18954526136846578
23914,286,0.09235676604097656
23958,87,0.22133119486768243
24064,184,0.15068899976241387
24082,124,0.22475740886441123
24140,71,0.12756539235412476
24244,125,0.24193548387096775
24258,209,0.14625506072874495
24373,165,0.17095343680709535
24511,163,0.09997727789138833
24677,180,0.17262569832402236
24860,185,0.1245005875440658
24876,184,0.07822523164647184
24960,167,0.07979222278334897
24991,169,0.10122569737954354
25034,226,0.17258603736479844
25102,141,0.16261398176291794
25150,88,0.3215778474399164
25173,180,0.20844196151458722
25237,253,0.08764665286404417
25707,181,0.11209330877839165
25768,146,0.2221067548417572
25805,204,0.10451076982517145
26273,42,0.389082462253194
26463,160,0.0494496855345912
26641,363,0.08956973045370835
26905,243,0.09063700982892903
26924,224,0.1952274183215887
26970,153,0.2240282077743378
27189,244,0.14163799500775823
27236,106,0.09685534591194969
27248,196,0.16012558869701726
27346,232,0.12875055978504255
27427,80,0.10443037974683544
27783,145,0.1724137931034483
27857,256,0.05946691176470588
27867,140,0.13720452209660844
27905,160,0.1830188679245283
28225,188,0.13004892479235408
28289,126,0.2563809523809524
28306,258,0.11661086477845142
28451,138,0.1900983814662012
28583,163,0.09475119291070211
28618,149,0.22501360420823507
28853,193,0.09126727115716753
28980,247,0.13896843421875515
29286,218,0.12548091151228175
29815,238,0.04758359039818459
30069,123,0.09169665467146475
30139,237,0.13866838303654438
30193,409,0.0940361474663215
30296,149,0.18664973698530746
30344,136,0.22342047930283224
30827,247,0.06797011289950956
30915,289,0.07929642445213379
31124,45,0.14646464646464646
31288,99,0.11935683364254793
31370,207,0.14450541719431548
31494,212,0.10377358490566038
31558,116,0.2899550224887556
31826,205,0.17436633189861311
31946,45,0.46565656565656566
31963,117,0.21323312702623048
32095,222,0.09049773755656108
32415,136,0.10631808278867103
32502,146,0.1930089749645725
32656,261,0.07235484821691718
32741,133,0.20403280929596718
32781,225,0.15507936507936507
32985,224,0.1400144138372838
33123,53,0.1632801161103048
33228,104,0.12714712471994025
33265,148,0.23763559477845192
33349,89,0.2604698672114402
33359,71,0.3267605633802817
33421,70,0.2144927536231884
33492,119,0.19356217063096426
33933,180,0.1990689013035382
34005,149,0.20224922909486667
34078,48,0.1347517730496454
34217,106,0.055705300988319856
34302,157,0.13351298383145516
34313,158,0.23784568249617027
34532,69,0.32225063938618925
34547,172,0.16374269005847952
34591,189,0.0769447258808961
34718,103,0.26175518751189797
34826,259,0.1283409655502679
34960,154,0.2030387912740854
34987,136,0.25697167755991285
35056,178,0.10112359550561797
35070,202,0.1230481257080932
35105,288,0.09753677893921796
35397,240,0.14205020920502093
35595,240,0.1049163179916318
35603,173,0.20553837881435677
35754,129,0.21160368217054262
35816,208,0.1581196581196581
35851,53,0.4833091436865022
35885,185,0.2081668625146886
36119,230,0.13825707233719384
36126,72,0.13771517996870108
36189,57,0.22681704260651628
36230,79,0.16033755274261605
36289,384,0.050587467362924285
36303,207,0.1331082031799634
36412,133,0.1394395078605605
36429,210,0.05240373661426293
36503,250,0.14123694779116466
36552,163,0.18329167613421193
36725,147,0.08163265306122448
36753,184,0.14843193157519602
36793,301,0.1525138427464009
36879,137,0.04261485616144268
37038,183,0.17078003963249866
37049,262,0.12257611652189172
37104,246,0.09444167911066866
37178,216,0.1607665805340224
37206,352,0.08493589743589744
37536,218,0.05639876548429375
37670,257,0.13250851167315175
37725,215,0.11219300152140839
37726,139,0.26722969450526535
37823,293,0.09243068867174715
38102,137,0.1847359381708888
38109,127,0.20559930008748906
38420,215,0.14657683112366876
38564,155,0.24038542103058233
38569,341,0.11195445920303605
38647,179,0.1348942313727952
38817,83,0.17778430796356157
38830,178,0.1833936393067987
39012,189,0.10655184059439378
39034,196,0.1686551543694401
39153,275,0.10211015262110153
39331,134,0.0711480193019863
39334,273,0.10148674854557208
39398,86,0.23283173734610124
39416,294,0.1180144412713891
39615,60,0.2994350282485876
39743,54,0.3284416491963662
39756,237,0.14413931202174068
40065,193,0.13433721934369602
40110,235,0.13955264593562466
40167,27,0.08831908831908832
40235,130,0.20178890876565295
40534,126,0.14692063492063492
40944,208,0.14771460423634336
41039,89,0.14989785495403474
41457,238,0.14480729000460943
775,41,0.3902439024390244
32,32,0.33064516129032256
851,87,0.1325848703555199
1675,179,0.16797438955495575
2233,103,0.2505235103750238
9360,94,0.28528940745824755
9954,45,0.42727272727272725
11320,230,0.1649136130624644
11674,21,0.4523809523809524
14021,108,0.20681896850121148
14136,62,0.3331570597567425
15651,172,0.24595403236774105
16988,184,0.1402352102637206
19080,192,0.10209424083769633
19830,66,0.019580419580419582
21707,69,0.37041773231031544
22509,140,0.16680369989722507
23959,72,0.33215962441314556
27747,118,0.22903085614950022
27927,36,0.6396825396825396
30318,46,0.28309178743961355
31068,30,0.5310344827586206
32759,69,0.4121909633418585
33209,59,0.09994155464640561
34341,32,0.28830645161290325
34590,66,0.4508158508158508
35150,50,0.3224489795918367
35447,68,0.3112379280070237
36138,70,0.14409937888198757
37888,15,0.3523809523809524
39406,31,0.2623655913978495
41388,65,0.34134615384615385
388,47,0.14246068455134134
33,107,0.16892964203844119
650,81,0.26481481481481484
827,69,0.1918158567774936
1236,53,0.11103047895500726
1765,185,0.12502937720329024
1821,61,0.2174863387978142
2829,38,0.14509246088193456
2986,52,0.10105580693815988
3781,83,0.24977960622979722
4165,141,0.18206686930091184
4961,179,0.159751428033394
5067,31,0.4172043010752688
5124,118,0.0859046791250181
5230,80,0.1541139240506329
5873,152,0.08365284071104914
7234,90,0.17578027465667914
7589,180,0.06393544382371198
9902,91,0.09938949938949938
10298,178,0.12016758712626166
10770,68,0.15232660228270412
11686,113,0.2833438685208597
12416,116,0.2184407796101949
12557,202,0.13230875326338604
13750,198,0.10834230631184946
14091,103,0.20255092328193414
14611,248,0.1144051194984981
16203,225,0.11452380952380953
16226,99,0.2756132756132756
16263,128,0.22797736220472442
16470,109,0.17533129459734964
16589,227,0.12560913804530038
17532,84,0.1310958118187034
18164,22,0.2987012987012987
18481,111,0.32743652743652746
18655,134,0.15767029514083716
18927,115,0.14492753623188406
19042,250,0.13410441767068274
19091,63,0.06758832565284179
19443,128,0.1219242125984252
19717,78,0.22843822843822845
20167,122,0.10052838368784718
20169,101,0.11425742574257426
20447,157,0.16086885513637106
21877,94,0.10615419812399908
22393,70,0.14989648033126293
22575,191,0.17916781482502067
23461,52,0.22624434389140272
23531,74,0.14735283228433912
23676,121,0.1796143250688705
24695,130,0.1941562313655337
24964,203,0.18524118421694385
25136,315,0.05987261146496815
25338,115,0.08390541571319603
25993,71,0.14044265593561367
26049,140,0.13494347379239466
26269,135,0.15201768933112217
26743,372,0.04841607976118019
26754,190,0.16073517126148706
27548,156,0.07361455748552523
28191,51,0.22823529411764706
28674,88,0.20768025078369906
29470,136,0.17930283224400873
29664,26,0.5292307692307693
30236,103,0.30116124119550736
30785,104,0.20631067961165048
30903,65,0.1
31292,47,0.12488436632747456
31585,105,0.043406593406593405
31773,95,0.09092945128779395
31962,64,0.15376984126984128
32050,97,0.17847938144329897
32072,119,0.19071357356501922
32122,141,0.18865248226950354
33788,55,0.16767676767676767
33872,91,0.16947496947496948
33974,166,0.1524644030668127
34328,224,0.1340486867392697
34527,133,0.13100934153565733
34564,45,0.19494949494949496
35256,91,0.13284493284493284
35277,125,0.2264516129032258
35665,48,0.2154255319148936
35710,104,0.3254294249439881
36531,19,0.1871345029239766
37476,77,0.15618591934381407
37626,28,0.4074074074074074
37628,47,0.11378353376503238
37853,127,0.1687289088863892
38042,61,0.23442622950819672
38799,226,0.12043264503441495
39598,142,0.12196583757866347
40004,63,0.17767537122375832
40606,144,0.15685703185703187
40780,80,0.1620253164556962
41005,96,0.23267543859649123
41121,167,0.11088666041411153
118,209,0.040577843209422156
34,23,0.13438735177865613
6040,19,0.22807017543859648
7787,39,0.09041835357624832
11360,38,0.2460881934566145
11782,29,0.29310344827586204
11992,44,0.19027484143763213
13308,38,0.14509246088193456
17141,68,0.07111501316944688
17189,46,0.14299516908212562
17929,94,0.10981468771448182
18355,23,0.34782608695652173
19168,48,0.08067375886524823
21864,122,0.08318656008670912
25285,214,0.030845509192225
28928,69,0.15942028985507245
31693,27,0.13105413105413105
33048,20,0.18947368421052632
34819,36,0.2365079365079365
37119,55,0.07878787878787878
38673,14,0.2087912087912088
40064,38,0.12091038406827881
41008,25,0.10333333333333333
2241,46,0.17294685990338166
35,46,0.24347826086956523
2412,56,0.15
2653,77,0.19788106630211894
2694,95,0.10951847704367301
6954,40,0.1987179487179487
9101,209,0.03662127346337873
9383,94,0.10798444291924045
9660,188,0.11082034361133235
11432,71,0.13279678068410464
12412,44,0.39323467230443976
12889,24,0.2427536231884058
13408,89,0.19228804902962207
16434,27,0.20797720797720798
16446,53,0.21262699564586357
17094,520,0.07114273010226767
17209,132,0.10363173721952348
18021,281,0.03914590747330961
18427,97,0.16172680412371135
21036,79,0.20155793573515093
21276,116,0.12488755622188906
21777,93,0.17391304347826086
23943,138,0.12006770337459008
24091,41,0.2121951219512195
24192,101,0.14534653465346534
24648,97,0.10008591065292097
26444,53,0.3033381712626996
26484,439,0.05326551627297407
27228,103,0.13002094041500095
27566,70,0.1855072463768116
29711,63,0.2724014336917563
30560,94,0.09768931594600778
30817,137,0.08039931300987549
31705,67,0.16734509271822703
31750,310,0.05704144482722622
33396,102,0.0924092409240924
35050,87,0.18898690189788828
37516,59,0.2472238457042665
37557,57,0.12343358395989974
37655,73,0.12290715372907153
37693,69,0.1287297527706735
37714,82,0.14302920806985847
40823,62,0.20412480169222633
41202,108,0.13949463482173763
836,49,0.16326530612244897
36,46,0.1178743961352657
1982,136,0.3388888888888889
2495,35,0.19831932773109243
2527,59,0.10929281122150789
5053,38,0.05689900426742532
6049,93,0.39901823281907434
8541,174,0.0674373795761079
9942,68,0.13476733977172958
12637,92,0.130673674151935
16293,77,0.11688311688311688
17406,96,0.09166666666666666
17516,20,0.28421052631578947
19821,111,0.07043407043407043
21211,127,0.13498312710911137
21440,182,0.08882277943051424
21478,77,0.1254272043745728
21699,99,0.0898783755926613
22292,212,0.08825896449968702
23913,22,0.08658008658008658
25148,40,0.20897435897435898
25376,22,0.18614718614718614
27580,92,0.07835642618251314
27663,36,0.09841269841269841
31216,45,0.16464646464646465
31658,38,0.06116642958748222
34255,26,0.27384615384615385
34370,73,0.3443683409436834
35045,70,0.10269151138716356
35692,66,0.15524475524475526
36104,111,0.09942669942669943
36960,59,0.06604324956165984
37009,309,0.11700920438784516
37329,72,0.0539906103286385
38505,19,0.14619883040935672
39592,86,0.17428180574555405
40337,54,0.1761006289308176
41289,103,0.08261945554920998
657,63,0.33538146441372246
37,45,0.4212121212121212
771,97,0.07323883161512028
1535,54,0.35709294199860236
3226,44,0.5623678646934461
3631,75,0.22342342342342342
4849,28,0.25396825396825395
4992,44,0.2040169133192389
5205,14,0.43956043956043955
5241,149,0.0925993107201161
7103,116,0.14362818590704649
8850,182,0.07795519397729342
12281,18,0.10457516339869281
13476,37,0.5795795795795796
13637,82,0.21770551038843722
13640,56,0.12207792207792208
13996,101,0.09386138613861386
15885,76,0.14350877192982456
17586,84,0.08089500860585198
18373,77,0.23513328776486672
18403,58,0.22867513611615245
20541,85,0.20028011204481794
20885,81,0.2191358024691358
21011,194,0.07125687730356284
21538,50,0.46040816326530615
23044,55,0.2222222222222222
24353,46,0.32753623188405795
24843,146,0.10184222957014644
27132,113,0.08849557522123894
27488,140,0.09630010277492292
28250,125,0.13161290322580646
30506,98,0.24763307384809594
36893,41,0.424390243902439
37825,125,0.04296774193548387
38416,66,0.2573426573426573
38737,59,0.2822910578609001
39022,83,0.22156920364384367
39545,174,0.09102385223573184
39828,110,0.14478732276897416
40030,42,0.08013937282229965
40962,79,0.24667315806556314
47,57,0.21929824561403508
38,56,0.18506493506493507
684,110,0.059716430358632194
1744,94,0.09974834134065431
1883,85,0.1803921568627451
2475,72,0.12832550860719874
2558,84,0.16666666666666666
3511,184,0.07941316227132335
5698,79,0.1282051282051282
5973,18,0.3790849673202614
7016,37,0.24924924924924924
7182,75,0.13657657657657657
7739,223,0.15852623924372802
10156,42,0.19279907084785133
10381,85,0.14425770308123248
10454,17,0.23529411764705882
13654,133,0.15481886534518113
13874,82,0.1710328214393255
14031,119,0.1016949152542373
15628,122,0.21677279501422572
15831,140,0.03648509763617677
17239,119,0.11693490955704315
17678,106,0.09829290206648697
18006,90,0.09138576779026217
19262,58,0.20810647307924984
20569,79,0.08211619604024667
21487,83,0.1425213047311196
22255,99,0.18511647083075655
24629,59,0.1484511981297487
25143,45,0.17777777777777778
25414,114,0.11178388448998602
27376,51,0.16470588235294117
27440,94,0.23633035918554107
28036,57,0.16979949874686717
28040,167,0.130654353942717
28190,71,0.21006036217303822
29992,96,0.19166666666666668
30711,65,0.11394230769230769
31796,90,0.17178526841448188
32264,41,0.21341463414634146
33016,49,0.12585034013605442
35123,53,0.19521044992743106
35956,47,0.2432932469935245
36026,121,0.10523415977961433
36029,64,0.18898809523809523
36408,94,0.2029283916723862
36662,77,0.22043745727956254
36973,73,0.19748858447488585
37145,64,0.12301587301587301
39289,68,0.15057067603160668
40615,80,0.1458860759493671
41343,73,0.13470319634703196
1992,79,0.1282051282051282
39,34,0.13012477718360071
2008,107,0.06577323223417386
3582,61,0.10491803278688525
4724,47,0.1211840888066605
4777,48,0.125
6696,76,0.062456140350877196
6838,74,0.10107367641614216
7846,128,0.078125
7967,91,0.1894993894993895
9710,174,0.11314862799813966
12748,13,0.2692307692307692
15704,150,0.06263982102908278
15950,79,0.07140538786108407
16036,80,0.10917721518987342
16852,63,0.14695340501792115
17206,46,0.11690821256038647
18385,81,0.033950617283950615
19112,97,0.06314432989690721
19673,98,0.07363770250368189
24188,76,0.09894736842105263
25033,51,0.11372549019607843
25162,74,0.08145131432802666
25198,36,0.638095238095238
25697,68,0.0996488147497805
26693,15,0.3238095238095238
27490,26,0.09230769230769231
27495,48,0.09929078014184398
31527,86,0.09630642954856361
32235,54,0.09084556254367575
32895,56,0.06753246753246753
39996,20,0.12631578947368421
491,228,0.1269418038488291
40,103,0.29449838187702265
1299,99,0.21005978148835291
1880,220,0.18347862183478622
2409,100,0.3660606060606061
3413,82,0.2728093947606143
3527,76,0.1424561403508772
4084,152,0.23187521784593934
4359,80,0.22689873417721518
5264,55,0.1797979797979798
5283,230,0.12071387886842605
6501,163,0.1576914337650534
7090,144,0.2802059052059052
7478,163,0.22706960539271379
9920,124,0.22488853920797272
10607,176,0.1683116883116883
10997,141,0.26149949341438705
11170,227,0.14147596584928462
11718,133,0.23194349510138984
11774,136,0.21470588235294116
11878,129,0.2813711240310077
13494,118,0.1680428799072867
13976,234,0.1481603756281868
14944,275,0.09048440610484407
15034,78,0.2321012321012321
15520,137,0.25139544869042507
15676,142,0.24383178503645989
15856,106,0.26666666666666666
16215,220,0.17646326276463262
16865,121,0.20013774104683196
17875,101,0.28475247524752473
18045,120,0.17016806722689076
18636,103,0.09918142014087188
19163,139,0.1529558961526431
19638,143,0.2519452378607308
19922,314,0.07732850369345354
20409,198,0.081372096600523
20952,210,0.1774436090225564
21878,65,0.4581730769230769
22285,264,0.12253715865883166
22359,125,0.3405161290322581
22732,221,0.15623200329082682
22768,239,0.1517175908020112
24225,81,0.3527777777777778
24470,67,0.31343283582089554
25072,145,0.18850574712643678
25176,94,0.17410203614733472
25248,106,0.11356693620844564
25362,128,0.24274114173228348
25832,202,0.14930299000049257
25988,213,0.16879262999379926
26305,131,0.16018790369935407
27276,143,0.1965921402541121
27298,124,0.1923682140047207
27397,135,0.24521835268103925
28471,188,0.12111730572306292
28745,413,0.08287688944262912
28951,134,0.24812030075187969
29350,176,0.15506493506493507
29784,328,0.09446557768329977
30232,173,0.12703320338755208
31615,127,0.09373828271466067
31836,123,0.1757963481274157
31866,183,0.1723413198823035
31888,131,0.19823840281855548
32314,78,0.17615717615717616
32801,76,0.2505263157894737
33384,259,0.1242704498518452
33557,213,0.12392594561077155
33676,150,0.13807606263982103
33724,223,0.12313658950430251
33802,146,0.21606046291922532
34523,141,0.2006079027355623
35931,236,0.1561846375766318
36449,243,0.15977961432506887
36681,105,0.30238095238095236
37575,216,0.117312661498708
38805,134,0.21254629110088655
38867,42,0.13937282229965156
40126,81,0.11975308641975309
40595,125,0.19535483870967743
40785,77,0.1346548188653452
40830,126,0.23987301587301588
13899,27,0.12535612535612536
41,4,0.16666666666666666
14483,30,0.10114942528735632
27850,19,0.08187134502923976
35910,128,0.09411909448818898
2624,18,0.0718954248366013
42,5,0.3
17926,30,0.09425287356321839
35821,131,0.10745742806811509
127,20,0.17894736842105263
43,63,0.13517665130568357
1173,224,0.07471172325432415
3070,108,0.13464866735894773
3157,67,0.10266847580280417
3656,39,0.0796221322537112
3740,9,0.2222222222222222
3873,71,0.19476861167002013
5040,46,0.5072463768115942
5694,27,0.21082621082621084
6224,85,0.1092436974789916
6885,62,0.21364357482813326
6922,100,0.1414141414141414
8645,114,0.15075298866635617
9792,24,0.3007246376811594
10136,3,1.0
10250,102,0.15472723742962533
10655,98,0.2516305491268672
11873,86,0.27031463748290013
12477,88,0.14498432601880878
12877,70,0.11097308488612836
12901,51,0.15137254901960784
12967,141,0.1728470111448835
13183,152,0.15353781805507144
13204,77,0.09569377990430622
13914,87,0.20101577118417535
14045,98,0.14138438880706922
17438,113,0.1261061946902655
18010,146,0.09702409069437884
18095,110,0.2358632193494579
19233,92,0.12422360248447205
19414,47,0.22294172062904719
19751,34,0.2620320855614973
22760,165,0.1049519586104952
24063,8,0.32142857142857145
25596,134,0.1387049713836831
26272,21,0.30952380952380953
26336,15,0.1523809523809524
26385,63,0.1300563236047107
26419,24,0.19202898550724637
27737,60,0.11186440677966102
27802,61,0.25136612021857924
28550,113,0.2038558786346397
29458,43,0.3444075304540421
30682,120,0.17058823529411765
31710,68,0.17998244073748904
33002,56,0.19415584415584416
34522,18,0.1503267973856209
34569,80,0.1848101265822785
36984,78,0.14618714618714618
37514,47,0.18316373728029603
38618,24,0.5398550724637681
38823,16,0.19166666666666668
39399,89,0.26200204290091933
40276,199,0.0901477082381605
40679,88,0.12539184952978055
40895,85,0.1784313725490196
41491,134,0.20311973964762653
5489,21,0.2571428571428571
44,13,0.24358974358974358
7496,23,0.16996047430830039
7864,8,0.2857142857142857
8104,78,0.1878121878121878
17883,59,0.18410286382232613
18044,22,0.19913419913419914
25902,5,0.5
26980,48,0.30939716312056736
28966,121,0.12768595041322314
30680,80,0.10537974683544304
39540,84,0.18961560527825588
41117,265,0.05674671240708976
306,143,0.10331921599527233
45,46,0.17004830917874397
1195,420,0.011967269007841801
1291,228,0.031803075971867996
1460,153,0.1348469212246302
1708,11,0.38181818181818183
3168,107,0.1906189384588256
4220,4,0.5
9809,78,0.15451215451215453
10993,26,0.1753846153846154
11861,46,0.07632850241545894
12702,20,0.25263157894736843
13265,65,0.09519230769230769
15071,114,0.1824250892718522
17953,65,0.04567307692307692
19908,55,0.2356902356902357
20631,118,0.11502245400550486
21303,36,0.31587301587301586
21822,98,0.04334104775930991
21993,5,0.4
25079,86,0.20930232558139536
30295,45,0.2474747474747475
30401,271,0.014869482028153615
31843,128,0.047121062992125984
33094,63,0.3563748079877112
33658,181,0.10570902394106814
33832,54,0.23829489867225717
35429,317,0.018847582158687058
35807,118,0.19295958279009126
36448,17,0.14705882352941177
36743,189,0.028368794326241134
38090,53,0.2757619738751814
38220,58,0.07985480943738657
39447,55,0.1717171717171717
39808,185,0.12708578143360752
39888,46,0.14589371980676327
39947,154,0.15117562176385707
40008,57,0.19047619047619047
13320,201,0.09800995024875622
46,3,0.6666666666666666
24463,164,0.042869968576986384
24485,65,0.15721153846153846
1414,130,0.0952892069171139
4335,119,0.11337416322461188
5426,109,0.1563030920829086
7156,29,0.2684729064039409
9499,44,0.19027484143763213
10581,285,0.06523350630096368
11305,61,0.22896174863387977
11628,112,0.09250321750321751
12235,54,0.24807826694619148
13023,152,0.05890554200069711
13543,71,0.10503018108651911
13893,72,0.17410015649452268
14458,139,0.11208424564696069
15136,12,0.24242424242424243
15272,70,0.17805383022774326
15427,57,0.12406015037593984
17291,85,0.11988795518207283
18724,41,0.22439024390243903
19692,216,0.10585701981050818
19725,82,0.14242697982535382
20532,56,0.13246753246753246
22688,60,0.21638418079096045
23113,97,0.18363402061855671
24239,95,0.18902575587905934
24671,68,0.14969271290605796
24819,27,0.2678062678062678
27252,61,0.16065573770491803
27259,56,0.17987012987012987
27351,103,0.2349133828288597
28944,124,0.08064516129032258
29889,136,0.10697167755991285
30279,60,0.17627118644067796
30281,123,0.07623617219778756
31563,56,0.20909090909090908
31618,7,0.5238095238095238
31792,99,0.12100597814883529
32228,112,0.12773487773487774
32525,66,0.13706293706293707
33894,35,0.173109243697479
34169,107,0.1271380708869688
34268,58,0.18451300665456746
35905,27,0.22792022792022792
36526,56,0.11688311688311688
36655,35,0.14789915966386555
37619,85,0.09439775910364145
37752,102,0.06581246359930111
37790,164,0.14327397875205747
38339,206,0.09775041439734786
40277,45,0.15353535353535352
40842,50,0.10612244897959183
550,149,0.08135316524578269
863,87,0.07511360598770382
1256,49,0.1879251700680272
1722,64,0.21924603174603174
1888,59,0.18351841028638224
5374,30,0.3264367816091954
5985,79,0.11392405063291139
6786,32,0.19556451612903225
7875,46,0.157487922705314
8043,105,0.20238095238095238
8301,63,0.15821812596006143
8926,80,0.189873417721519
10271,114,0.09750038813848781
10439,14,0.14285714285714285
11572,20,0.48947368421052634
11896,418,0.06589560887175427
11993,127,0.06586676665416823
12166,70,0.15072463768115943
14308,75,0.16324324324324324
14575,48,0.2907801418439716
14609,102,0.1945253348864298
15648,248,0.10209612119629098
16140,203,0.1847534507145296
17445,77,0.2607655502392344
17805,130,0.12927847346451998
18142,195,0.06936293946603225
19763,50,0.21959183673469387
20439,58,0.14640048396854205
20789,150,0.11838926174496645
20961,73,0.3146879756468798
21204,139,0.12188510061516004
21621,52,0.3250377073906486
21808,148,0.1117852546423975
21874,206,0.08979398531849396
23204,52,0.33634992458521873
23797,132,0.15579458709229702
25183,67,0.10357304387155133
25593,10,0.3111111111111111
26140,117,0.07471264367816093
26967,41,0.23170731707317074
26991,74,0.28100703443169195
27616,73,0.2595129375951294
27982,163,0.14769370597591455
28050,82,0.08732309545317675
28054,167,0.14638193492533005
28090,26,0.19076923076923077
