node,avg_common,max_common
5120,310.4510978043912,907
5121,442.0093567251462,1484
5122,84.7704280155642,204
5123,428.00422535211266,1002
5124,113.32460732984293,285
5125,227.6525974025974,550
5126,345.9190221543163,1084
5127,330.79359730412807,1033
5128,860.750986063634,3510
5129,401.47122861586314,1144
5130,140.48872180451127,423
5131,245.15183246073298,476
5132,337.07846410684476,535
5133,204.81632653061226,642
5134,26.88372093023256,64
5135,378.0672023374726,1232
5136,245.36129905277403,628
5137,25.342105263157894,77
5138,380.0482490272374,1132
5139,211.4714518760196,958
5140,210.5044814340589,641
5141,314.9864864864865,793
5142,224.25968992248062,478
5143,190.32146709816612,576
5144,145.53935860058309,285
5145,299.07103825136613,728
5146,181.02446982055466,453
5147,182.48973143759875,520
5148,394.54688618468145,1242
5149,273.94351732991015,660
5150,470.88666666666666,1607
5151,272.6165137614679,498
5152,136.18303571428572,319
5153,194.63492063492063,646
5154,129.09287257019437,368
5155,9.777777777777779,24
5156,29.865384615384617,63
5157,194.95145631067962,447
5158,60.0251572327044,134
5159,332.20122484689415,880
5160,387.2099758648431,968
5161,401.30591549295775,1328
5162,185.70936902485658,474
5163,350.23062730627305,940
5164,88.92391304347827,160
5165,319.1270036991369,684
5166,29.558823529411764,166
5167,43.94117647058823,125
5168,86.76923076923077,224
5169,41.71604938271605,118
5170,389.55729537366545,1156
5171,164.6484268125855,580
5172,346.3941730934019,1096
5173,189.27835051546393,281
5174,436.2742960944596,1012
5175,52.69318181818182,142
5176,412.3581267217631,941
5177,195.38815789473685,525
5178,146.26915113871635,416
5179,95.875,212
5180,834.923621350634,2969
5181,208.04895104895104,506
5182,228.7001620745543,534
5183,255.58471337579618,702
5184,363.98385469223007,900
5185,342.42379958246346,892
5186,98.18518518518519,190
5187,233.43471074380165,539
5188,281.51791530944627,849
5189,117.88941548183254,474
5190,281.868156424581,798
5191,190.18072289156626,564
5192,382.3188405797101,865
5193,221.8132183908046,618
5194,164.16470588235293,362
5195,348.15529411764703,1121
5196,79.39518900343643,248
5197,334.0566371681416,1034
5198,807.0672839506173,2969
5199,382.76073619631904,1333
5200,429.2882797731569,1949
5201,66.9198606271777,206
5202,27.409326424870468,91
5203,322.5132450331126,949
5204,393.8395480225989,837
5205,386.4544198895028,1233
5206,61.105990783410135,180
5207,131.0,426
5208,380.97415185783524,1046
5209,51.77777777777778,122
5210,172.1767441860465,528
5211,40.63054187192118,134
5212,272.2838345864662,727
5213,110.10653753026634,276
5214,121.86131386861314,229
5215,99.1498127340824,378
5216,247.99718309859156,665
5217,201.64033613445378,533
5218,128.2753623188406,238
5219,227.58546433378197,547
5220,37.58762886597938,96
5221,330.7808118081181,1086
5222,203.51190476190476,287
5223,347.6241900647948,1200
5224,271.7679180887372,732
5225,237.89968652037618,578
5226,206.91816920943134,587
5227,630.3341827448126,2246
5228,50.14173228346457,107
5229,280.79318734793185,988
5230,72.6606334841629,191
5231,60.45421245421245,199
5232,114.86222222222223,348
5233,97.84242424242424,263
5234,258.62461851475075,800
5235,175.521568627451,412
5236,43.32203389830509,109
5237,222.26376811594204,617
5238,68.58536585365853,163
5239,56.383720930232556,139
5240,55.957805907173,126
5241,222.51039697542532,492
5242,151.44230769230768,449
5243,12.982456140350877,53
5244,407.4939493949395,801
5245,211.04330708661416,445
5246,442.1795750514051,1262
5247,71.71030640668523,188
5248,230.61077844311376,748
5249,24.782608695652176,80
5250,307.96348012889365,832
5251,372.2263483642794,954
5252,149.5493827160494,271
5253,104.56149732620321,251
5254,369.6951399116348,1311
5255,418.76037631433314,1650
5256,138.28813559322035,367
5257,262.96932515337426,688
5258,486.87880597014924,1342
5259,392.2858707557503,1656
5260,140.66666666666666,375
5261,82.60428849902534,277
5262,411.43508287292815,1092
5263,126.22875816993464,271
5264,257.656652360515,608
5265,20.347826086956523,53
5266,459.7211093990755,1169
5267,178.31390134529147,423
5268,9.626666666666667,22
5269,169.23569023569024,513
5270,230.2173913043478,528
5271,213.16945996275606,495
5272,132.80115273775215,291
5273,98.45394736842105,294
5274,201.6735459662289,456
5275,189.62146892655366,527
5276,228.36492220650638,575
5277,149.65397923875432,494
5278,163.00239808153478,341
5279,201.26555386949923,534
5280,77.43255813953489,185
5281,63.262135922330096,151
5282,66.04761904761905,165
5283,84.60839160839161,219
5284,279.2682926829268,788
5285,73.32214765100672,210
5286,42.10679611650485,164
5287,46.28292682926829,111
5288,15.486238532110091,50
5289,171.53714285714287,439
5290,349.524765729585,1113
5291,431.6390977443609,1459
5292,48.24761904761905,189
5293,308.1584984358707,876
5294,192.46345811051694,546
5295,555.7745098039215,736
5296,363.21888412017165,932
5297,206.56934306569343,485
5298,262.0476947535771,583
5299,199.33212341197822,459
5300,102.71428571428571,185
5301,188.30837004405285,372
5302,149.50197628458497,425
5303,249.4232456140351,662
5304,266.8510067114094,667
5305,41.92893401015228,168
5306,20.943089430894307,70
5307,157.71784232365144,427
5308,598.9407114624506,2214
5309,385.6748166259169,756
5310,230.02636534839925,493
5311,337.24388032638257,1035
5312,359.3824975417896,836
5313,84.98375870069606,272
5314,430.5569176882662,1515
5315,157.30687022900764,517
5316,356.2357414448669,1346
5317,68.57281553398059,171
5318,126.85393258426966,344
5319,111.40923076923077,275
5320,152.53333333333333,396
5321,592.6582125603865,1582
5322,221.98444790046656,534
5323,275.77290836653384,831
5324,180.8357142857143,500
5325,400.2590139808683,1184
5326,353.62948207171314,886
5327,19.37313432835821,44
5328,330.17721518987344,1054
5329,158.48803827751198,469
5330,591.4109461966605,1648
5331,155.2099644128114,469
5332,258.0154639175258,670
5333,32.201438848920866,112
5334,170.75339805825243,413
5335,168.78212290502793,419
5336,38.426829268292686,88
5337,143.0647985989492,517
5338,310.47189097103916,876
5339,401.9818181818182,1133
5340,155.53846153846155,826
5341,389.60779816513764,859
5342,148.6435185185185,399
5343,202.854609929078,461
5344,320.6288998357964,1066
5345,60.35028248587571,162
5346,302.01734605377277,957
5347,156.34080717488789,370
5348,22.54320987654321,59
5349,129.6281407035176,348
5350,275.0139664804469,621
5351,178.1386554621849,408
5352,87.95348837209302,222
5353,389.7871371656232,1301
5354,50.301886792452834,161
5355,352.4658855961406,1207
5356,165.70098039215685,373
5357,376.7910447761194,743
5358,294.0893371757925,624
5359,107.99221789883268,229
5360,55.16470588235294,139
5361,196.46783625730995,336
5362,230.71098265895955,615
5363,104.6008064516129,378
5364,364.0,1025
5365,283.40918163672654,825
5366,52.5921052631579,134
5367,224.73684210526315,693
5368,343.2802617230098,864
5369,501.6515634971283,1310
5370,52.04149377593361,184
5371,68.46629213483146,254
5372,56.28125,138
5373,65.15094339622641,151
5374,177.92605633802816,502
5375,48.0703125,220
5376,54.68493150684932,138
5377,358.6880375293198,1127
5378,245.52581261950286,478
5379,211.496875,600
5380,67.30405405405405,211
5381,279.8251366120219,747
5382,245.47323340471092,800
5383,453.77184789859905,1409
5384,308.2548887390425,1018
5385,212.6656626506024,547
5386,125.05,240
5387,159.23159784560144,468
5388,338.11481056257173,1450
5389,395.246,887
5390,307.9931856899489,576
5391,115.21634615384616,300
5392,191.43726235741445,643
5393,221.76240208877286,649
5394,159.39872068230278,401
5395,32.31481481481482,73
5396,306.8574144486692,812
5397,182.56893542757416,502
5398,144.1640798226164,399
5399,303.4530685920578,923
5400,174.89121338912133,426
5401,196.52573932092005,746
5402,168.41509433962264,541
5403,94.1119592875318,300
5404,129.372,446
5405,110.70833333333333,279
5406,139.25862068965517,368
5407,10.923076923076923,19
5408,250.09831029185867,605
5409,84.12903225806451,156
5410,183.8475935828877,527
5411,222.85509838998212,517
5412,89.8130081300813,216
5413,535.9761478831247,1599
5414,28.566037735849058,63
5415,408.78549222797926,892
5416,62.50691244239631,155
5417,215.01374570446737,500
5418,291.5101553166069,778
5419,174.83298969072166,428
5420,62.27450980392157,152
5421,145.74678899082568,412
5422,299.25723738626965,1091
5423,170.63186813186815,681
5424,340.37704918032784,913
5425,355.10865874363327,961
5426,92.890625,260
5427,115.08571428571429,220
5428,925.9600938967136,2436
5429,116.2159383033419,335
5430,222.3644859813084,562
5431,187.50416666666666,416
5432,327.2079207920792,1054
5433,268.1155433287483,604
5434,87.13333333333334,286
5435,174.415,351
5436,166.5371775417299,421
5437,315.4994871794872,882
5438,50.82051282051282,119
5439,73.28476821192054,250
5440,187.95409836065573,513
5441,199.95103092783506,631
5442,782.9750279537831,2246
5443,171.44771241830065,557
5444,218.78306878306879,635
5445,609.1765683423348,1973
5446,209.6513249651325,628
5447,180.8714596949891,381
5448,247.49679075738126,695
5449,43.95890410958904,102
5450,332.68,903
5451,147.6407506702413,334
5452,68.8698224852071,258
5453,338.9071661237785,982
5454,298.4474187380497,795
5455,230.27272727272728,621
5456,238.01045751633987,614
5457,496.6310928681375,1738
5458,211.06759098786827,496
5459,99.93675889328063,214
5460,218.3090909090909,427
5461,309.73408541498793,1054
5462,251.23705722070844,661
5463,211.75851393188856,287
5464,376.77693474962064,1166
5465,201.88127853881278,505
5466,116.01149425287356,270
5467,202.74444444444444,536
5468,91.01115241635688,223
5469,462.46447669977084,1096
5470,99.67676767676768,248
5471,152.15176151761517,335
5472,166.88378766140602,574
5473,180.90944123314065,453
5474,170.58319039451115,495
5475,136.172131147541,420
5476,572.5229540918164,1896
5477,441.65733113673804,1626
5478,389.0692840646651,809
5479,252.75524475524475,480
5480,133.68200836820083,400
5481,125.5812274368231,423
5482,376.9139393939394,765
5483,89.9672131147541,213
5484,289.388671875,879
5485,243.38247566063978,522
5486,335.0409745293466,848
5487,438.64224384659417,1367
5488,168.41471571906354,254
5489,122.87068965517241,396
5490,292.6282973621103,748
5491,73.11111111111111,161
5492,369.4567901234568,1219
5493,53.595238095238095,170
5494,455.33574007220216,1650
5495,386.5749152542373,1327
5496,44.10891089108911,174
5497,423.25172413793103,1079
5498,342.3905013192612,1061
5499,65.00392156862745,185
5500,332.53021756647865,988
5501,255.01453488372093,581
5502,77.30555555555556,215
5503,207.9643765903308,666
5504,10.285714285714286,31
5505,174.2051282051282,453
5506,46.492753623188406,64
5507,351.97038191738113,1160
5508,177.95375722543352,466
5509,213.84561403508772,524
5510,521.8709677419355,2074
5511,276.98503401360546,672
5512,384.2131324004306,847
5513,222.515397082658,515
5514,791.216247582205,2032
5515,394.7597315436242,1338
5516,92.82527881040892,235
5517,79.90094339622641,275
5518,141.60747663551402,375
5519,513.6300997280146,1723
5520,399.01968253968255,1278
5521,134.88929219600726,388
5522,307.57607739665787,994
5523,96.58899676375404,261
5524,368.1873048907388,881
5525,326.97591623036647,827
5526,106.2535885167464,308
5527,126.37575757575758,374
5528,390.17552742616033,1130
5529,285.7117472852912,898
5530,516.9441340782123,715
5531,206.62929475587703,486
5532,405.6229116945107,1497
5533,443.75600505689,1355
5534,168.51020408163265,519
5535,45.35609756097561,156
5536,181.59493670886076,298
5537,155.99373040752351,519
5538,211.9816176470588,448
5539,733.5076923076923,2444
5540,161.49570200573066,308
5541,130.4,353
5542,159.68645357686452,502
5543,190.58852867830424,377
5544,43.7,124
5545,361.9766803840878,1120
5546,603.66953125,2214
5547,171.23684210526315,471
5548,66.53125,116
5549,351.5234720992028,1073
5550,295.63315217391306,664
5551,290.9509713228492,970
5552,232.92140266021767,729
5553,286.4803827751196,786
5554,305.64723926380367,1127
5555,256.67857142857144,907
5556,179.6749311294766,344
5557,60.9,281
5558,41.61904761904762,112
5559,333.3325358851675,795
5560,83.55667506297229,283
5561,159.14465408805032,444
5562,395.0480256136606,842
5563,286.2950544844929,968
5564,191.090206185567,636
5565,446.24883720930234,1398
5566,81.52409638554217,216
5567,111.94011976047904,294
5568,350.0259481037924,891
5569,59.153284671532845,180
5570,72.2320987654321,324
5571,50.644295302013425,127
5572,206.95769881556683,492
5573,99.22368421052632,233
5574,129.09774436090225,391
5575,66.47792207792207,352
5576,167.80223285486443,510
5577,296.5484581497797,757
5578,174.57910447761193,522
5579,250.52100840336135,607
5580,416.0028943560058,1232
5581,98.47311827956989,243
5582,190.81303602058318,481
5583,281.33247089262613,744
5584,285.07218683651803,840
5585,93.74447174447174,325
5586,361.80520570948784,1029
5587,11.076923076923077,26
5588,360.96058091286307,858
5589,237.55443037974683,697
5590,351.92691029900334,939
5591,349.05194805194805,1030
5592,367.24422110552763,916
5593,668.6436926968069,2337
5594,239.20447609359104,723
5595,863.9357484620642,2667
5596,445.12452350698857,1468
5597,114.96232876712328,427
5598,191.06162464985994,541
5599,156.86857142857144,404
5600,330.1939393939394,771
5601,8.418604651162791,21
5602,322.272,972
5603,64.51914893617021,180
5604,214.9233082706767,569
5605,24.73469387755102,59
5606,230.02061855670104,712
5607,279.0839160839161,519
5608,215.3560975609756,544
5609,148.42660550458714,344
5610,81.91,309
5611,87.46556473829202,217
5612,231.11745334796927,752
5613,84.01826484018265,192
5614,130.2910602910603,304
5615,118.37012987012987,278
5616,271.0031847133758,547
5617,71.81981981981981,181
5618,164.26609442060087,394
5619,397.015639374425,932
5620,296.58310120705664,922
5621,238.98866213151928,771
5622,125.26064735945485,452
5623,116.41730279898219,335
5624,121.05177111716621,283
5625,20.425,57
5626,183.89370078740157,414
5627,76.92485549132948,151
5628,74.81720430107526,224
5629,287.5360576923077,625
5630,165.4346978557505,437
5631,113.71779141104294,366
5632,91.41142857142857,280
5633,40.36363636363637,146
5634,34.10650887573964,111
5635,314.82960413080895,539
5636,126.22459893048128,302
5637,384.01024765157985,978
5638,163.50207468879668,235
5639,83.2170818505338,244
5640,145.6070038910506,426
5641,277.9624505928854,853
5642,70.70093457943925,173
5643,408.81672816728167,757
5644,313.41299303944317,779
5645,188.67,374
5646,94.83067092651757,250
5647,114.16917293233082,418
5648,139.32319391634982,432
5649,159.09324758842445,288
5650,30.833333333333332,51
5651,318.1762785636561,761
5652,49.49579831932773,169
5653,326.00167504187607,949
5654,44.1244019138756,126
5655,98.3431151241535,262
5656,65.18088737201366,220
5657,238.57564575645756,702
5658,53.922077922077925,127
5659,127.3146551724138,372
5660,66.69911504424779,156
5661,31.66887417218543,80
5662,469.42356687898086,1791
5663,221.73724884080372,610
5664,77.01234567901234,204
5665,19.925,57
5666,337.5150472914875,903
5667,261.344262295082,657
5668,195.50328515111696,600
5669,38.08275862068965,98
5670,41.36363636363637,84
5671,33.05747126436781,76
5672,294.39700374531833,731
5673,53.51304347826087,91
5674,39.97142857142857,92
5675,237.33536585365854,795
5676,89.79005524861878,230
5677,371.96306982111946,1500
5678,332.67835468644637,1027
5679,297.76053215077604,826
5680,179.83898305084745,428
5681,407.45354185832565,1023
5682,292.63981762917933,1068
5683,332.8012486992716,899
5684,57.40562248995984,195
5685,181.16423357664235,407
5686,450.71284783895794,1456
5687,190.02941176470588,492
5688,86.07782101167315,176
5689,183.76438356164383,599
5690,222.15026833631484,469
5691,72.35537190082644,193
5692,59.298701298701296,136
5693,70.91124260355029,266
5694,176.4904761904762,358
5695,100.18461538461538,237
5696,423.0487394957983,1140
5697,44.257510729613735,142
5698,98.91076923076923,263
5699,330.10400866738894,874
5700,7.0,14
5701,153.2139037433155,346
5702,213.862660944206,445
5703,391.1652340019102,971
5704,240.9008746355685,555
5705,365.4230769230769,909
5706,97.84713375796179,274
5707,297.55846994535517,879
5708,346.7826086956522,1091
5709,208.07470288624788,510
5710,186.4160583941606,492
5711,442.10764525993886,1381
5712,141.3082191780822,268
5713,217.19578313253012,553
5714,457.1692913385827,1284
5715,115.0229357798165,256
5716,163.55900621118013,509
5717,263.5930656934307,850
5718,73.38260869565218,195
5719,119.92063492063492,329
5720,310.329650092081,798
5721,43.7093023255814,127
5722,65.77777777777777,165
5723,185.38305084745764,500
5724,278.2093023255814,889
5725,357.8583916083916,1041
5726,30.157894736842106,100
5727,130.85017421602788,248
5728,65.29554655870446,197
5729,176.88514548238896,565
5730,288.56611165524,837
5731,216.15270018621973,499
5732,274.3692307692308,653
5733,382.13191076624634,914
5734,123.1013986013986,451
5735,270.5468615649183,929
5736,143.27881040892194,254
5737,161.28266033254158,384
5738,213.0337552742616,446
5739,421.2327394209354,1696
5740,20.217391304347824,70
5741,217.83034257748776,495
5742,70.24418604651163,148
5743,71.76699029126213,172
5744,430.18743455497383,1764
5745,39.905325443786985,125
5746,199.89622641509433,537
5747,70.77511961722487,172
5748,631.1680751173709,2294
5749,169.084388185654,442
5750,185.23592085235921,503
5751,332.3859332732191,937
5752,246.98868778280544,729
5753,261.66448230668414,678
5754,28.275862068965516,58
5755,84.40547945205479,286
5756,586.5274636510501,2093
5757,143.76371308016877,290
5758,342.17218543046357,1058
5759,101.04255319148936,315
5760,34.0,142
5761,350.7455121436114,866
5762,330.1471941122355,998
5763,386.6973244147157,935
5764,152.86872586872587,431
5765,292.8964143426295,799
5766,65.86585365853658,236
5767,162.04713804713805,490
5768,344.7367549668874,1068
5769,347.98788796366387,1056
5770,20.77241379310345,71
5771,126.5677966101695,327
5772,288.4150058616647,783
5773,41.27142857142857,103
5774,354.6835016835017,1040
5775,415.11958146487297,1103
5776,483.3681434599156,1777
5777,264.2771213748657,715
5778,257.92787524366474,890
5779,99.01886792452831,197
5780,456.94117647058823,1536
5781,167.54635761589404,510
5782,206.16366612111293,478
5783,212.18208516886932,588
5784,199.27014218009478,705
5785,77.1167192429022,238
5786,188.15144766146994,405
5787,407.20594713656385,1327
5788,390.26589595375725,980
5789,378.11185682326624,782
5790,387.70951585976627,1560
5791,94.44878048780488,303
5792,190.64891846921796,511
5793,176.10699588477365,448
5794,69.75308641975309,192
5795,199.60900140646976,582
5796,12.75925925925926,65
5797,178.13707165109034,304
5798,325.59584513692164,902
5799,384.3069694596711,1174
5800,219.60488798370673,775
5801,359.03782505910164,798
5802,483.5842465753425,2604
5803,295.0879712746858,538
5804,319.144806671721,1128
5805,296.4243964421855,677
5806,138.83660130718954,422
5807,222.8373786407767,665
5808,123.2542372881356,223
5809,56.33783783783784,121
5810,37.31468531468531,105
5811,266.90758620689655,617
5812,250.90057142857142,686
5813,256.4782608695652,563
5814,430.802775024777,1691
5815,246.5891472868217,576
5816,248.53199498117942,641
5817,361.3977695167286,997
5818,521.9216799091942,1374
5819,219.82492581602375,583
5820,67.6923076923077,187
5821,428.5553602811951,1081
5822,31.516129032258064,83
5823,49.50515463917526,122
5824,391.15904139433553,1271
5825,250.41833810888252,899
5826,139.99620493358634,408
5827,234.1421052631579,612
5828,250.3310502283105,725
5829,280.10731707317075,861
5830,208.73767885532592,546
5831,212.4639498432602,519
5832,92.3219512195122,180
5833,217.59303882195448,533
5834,55.24901185770751,178
5835,673.1843052555796,2140
5836,383.16883116883116,873
5837,382.7944444444444,668
5838,228.31410825199646,737
5839,188.34338747099767,366
5840,42.80722891566265,136
5841,275.1796610169491,551
5842,196.55148342059337,468
5843,234.68027210884352,646
5844,268.88566827697264,534
5845,201.79872204472844,596
5846,384.0243309002433,1242
5847,219.25853658536585,515
5848,205.69026548672565,405
5849,231.70683229813665,635
5850,145.62280701754386,306
5851,346.68388245770257,1079
5852,210.78992918961447,1136
5853,125.9074074074074,456
5854,194.94356659142213,576
5855,85.19161676646706,275
5856,292.17849898580124,833
5857,116.16875,266
5858,153.4369885433715,487
5859,292.6536758193091,934
5860,247.64434180138568,674
5861,272.7270155586987,597
5862,175.86834733893556,491
5863,436.2985397512169,1721
5864,272.97661623108667,649
5865,126.91650485436894,344
5866,354.7052722558341,1012
5867,283.7001209189843,768
5868,44.40860215053763,148
5869,401.22306525037936,1163
5870,565.9354094579008,802
5871,320.1040462427746,820
5872,376.2279924002533,1259
5873,198.87987012987014,512
5874,288.11623246492985,763
5875,109.20370370370371,310
5876,225.7146853146853,584
5877,415.2711031710585,1978
5878,420.758665794637,1338
5879,187.33988212180748,435
5880,193.85365853658536,485
5881,102.27303754266211,271
5882,284.6434023991276,811
5883,27.794117647058822,49
5884,144.12525252525253,415
5885,253.62093862815885,821
5886,55.06508875739645,139
5887,274.60200668896323,778
5888,206.9765458422175,419
5889,146.22056074766354,453
5890,213.5618479880775,544
5891,138.63709677419354,449
5892,386.9442532690984,1148
5893,92.02264150943397,220
5894,434.2755696873344,1580
5895,392.1022067363531,783
5896,57.34256055363322,191
5897,23.633333333333333,67
5898,445.17987421383646,1395
5899,35.375,111
5900,181.4890510948905,365
5901,393.7203107658158,871
5902,217.1498127340824,469
5903,492.4965652600589,1567
5904,35.7887323943662,91
5905,52.68235294117647,181
5906,456.4362292051756,1503
5907,784.6940200785683,2124
5908,31.67032967032967,76
5909,80.578073089701,246
5910,333.34040671971707,1024
5911,243.48446490218643,683
5912,141.66332665330663,416
5913,181.97058823529412,563
5914,414.7479365079365,1443
5915,72.50381679389314,202
5916,117.7984496124031,328
5917,20.56,56
5918,222.20734908136484,607
5919,146.24017003188098,610
5920,102.90178571428571,208
5921,215.95036496350366,542
5922,401.93566433566434,1174
5923,408.2713936430318,1467
5924,426.9514066496164,1811
5925,187.35652173913044,387
5926,221.80624601657107,1192
5927,12.807692307692308,26
5928,425.7997967479675,1579
5929,91.11612903225806,231
5930,381.61294337274427,1301
5931,194.31042128603104,404
5932,205.49707602339183,461
5933,36.03333333333333,88
5934,173.93172690763052,437
5935,144.3240223463687,296
5936,188.19700748129677,601
5937,190.24548736462094,512
5938,199.1651090342679,572
5939,385.6748166259169,756
5940,78.75949367088607,189
5941,236.53916211293262,479
5942,64.87081339712918,178
5943,32.10526315789474,105
5944,295.9159663865546,625
5945,216.9829351535836,619
5946,312.5225933202357,488
5947,541.3150537634409,1633
5948,581.8307508939214,777
5949,214.46853146853147,759
5950,423.3841911764706,947
5951,564.28125,2244
5952,308.52122241086585,1058
5953,57.75,204
5954,209.27938342967244,473
5955,111.40037243947859,328
5956,93.62244897959184,166
5957,433.42839036755385,1470
5958,344.3728813559322,811
5959,271.73834586466165,605
5960,527.0433944069431,961
5961,236.33538840937115,711
5962,299.31685393258425,809
5963,507.2944297082228,1832
5964,59.038901601830666,261
5965,314.7600411946447,899
5966,289.3431151241535,786
5967,26.52991452991453,80
5968,336.52713178294573,920
5969,42.973684210526315,119
5970,187.86415094339623,652
5971,92.67415730337079,234
5972,540.773396115362,1611
5973,410.86456771614195,1765
5974,352.22712418300654,962
5975,176.42691415313226,369
5976,403.6063829787234,893
5977,208.96865203761755,575
5978,345.06398274622575,1080
5979,115.04960835509138,314
5980,357.82401193139447,1154
5981,155.8397435897436,283
5982,68.70093457943925,181
5983,141.01347708894878,315
5984,205.50943396226415,525
5985,197.08393285371702,380
5986,191.49829351535837,549
5987,221.28519855595667,501
5988,353.1564885496183,916
5989,194.33152173913044,606
5990,102.83478260869565,211
5991,30.50526315789474,157
5992,94.77906976744185,154
5993,184.6046511627907,618
5994,353.5968309859155,1050
5995,269.9599636032757,883
5996,192.2435020519836,538
5997,216.39797211660328,658
5998,199.6879271070615,712
5999,149.79821958456972,321
6000,21.076923076923077,70
6001,381.55834564254064,1192
6002,206.06132075471697,421
6003,105.38659793814433,319
6004,292.26928895612707,1113
6005,618.3359157111869,2205
6006,83.1923076923077,244
6007,95.85648148148148,330
6008,74.59649122807018,102
6009,196.92467532467532,554
6010,223.748730964467,572
6011,211.52166377816292,527
6012,379.7129300118624,762
6013,98.33628318584071,181
6014,413.86128364389236,936
6015,171.19155844155844,490
6016,106.13262599469496,285
6017,142.5185185185185,412
6018,434.6978052898143,1358
6019,102.14968814968815,325
6020,161.66172106824925,286
6021,378.63301500682127,1332
6022,34.8936170212766,75
6023,116.66801619433198,389
6024,240.77434679334917,698
6025,626.6376811594203,2031
6026,181.64255319148936,427
6027,263.3089171974522,530
6028,189.7910447761194,371
6029,161.1554524361949,392
6030,122.54545454545455,330
6031,85.80710659898477,174
6032,236.6675567423231,690
6033,260.72536136662285,649
6034,327.4575107296137,1035
6035,103.41176470588235,209
6036,49.005847953216374,129
6037,311.1983556012333,878
6038,288.3611111111111,789
6039,31.64179104477612,95
6040,452.9123414071511,1287
6041,278.0418300653595,696
6042,286.0409090909091,833
6043,103.0479704797048,245
6044,23.92,48
6045,23.658823529411766,111
6046,75.89591078066914,203
6047,95.04531722054381,284
6048,159.1,365
6049,127.33816425120773,342
6050,194.36429872495447,491
6051,330.89020771513356,1125
6052,288.83353884093714,754
6053,107.55813953488372,357
6054,124.05960264900662,271
6055,227.45738636363637,583
6056,75.7972602739726,228
6057,77.44067796610169,173
6058,317.85598141695704,793
6059,92.3467492260062,282
6060,372.6739926739927,968
6061,228.22048997772828,705
6062,109.95238095238095,346
6063,389.8940754039497,1011
6064,23.956989247311828,74
6065,71.47368421052632,223
6066,233.7528662420382,667
6067,206.7636815920398,647
6068,300.11273486430065,815
6069,97.39376770538243,257
6070,326.28753993610223,867
6071,29.965811965811966,166
6072,292.15636363636366,981
6073,143.38888888888889,254
6074,57.96648044692738,148
6075,52.588235294117645,101
6076,278.08662900188324,902
6077,434.17226634086745,1545
6078,57.69649805447471,178
6079,23.422680412371133,55
6080,175.10746812386157,488
6081,310.02895322939867,819
6082,382.3034055727554,1484
6083,155.84615384615384,386
6084,117.13714285714286,301
6085,397.6530612244898,838
6086,225.47184986595175,656
6087,498.64318813716403,1822
6088,268.2282282282282,874
6089,179.59633027522935,480
6090,244.39679358717436,810
6091,97.8252427184466,239
6092,389.51133869787856,1183
6093,404.8289567068843,1214
6094,372.705047318612,1179
6095,381.13493530499073,959
6096,343.6729699666296,837
6097,401.4617618586641,947
6098,215.59339263024142,638
6099,270.43766578249335,680
6100,217.5562403697997,1089
6101,7.114754098360656,19
6102,13.045454545454545,25
6103,118.14893617021276,300
6104,313.9620758483034,828
6105,121.11627906976744,333
6106,103.78145695364239,262
6107,496.7160762942779,1580
6108,138.09861932938855,427
6109,240.83622350674375,481
6110,290.8095238095238,865
6111,229.74211248285323,562
6112,87.07356948228883,282
6113,247.36995153473345,546
6114,251.27856468366383,795
6115,249.20388349514562,622
6116,245.2195652173913,746
6117,118.05990783410138,343
6118,320.29654036243824,915
6119,18.052287581699346,98
6120,388.7424425634825,778
6121,204.15625,568
6122,167.46850393700788,467
6123,79.05422993492408,281
6124,385.31362196409714,853
6125,291.27624309392263,676
6126,709.1543392504931,3862
6127,53.320388349514566,213
6128,206.53773584905662,403
6129,155.64429530201343,403
6130,415.87179487179486,1450
6131,95.05098039215686,216
6132,96.94520547945206,238
6133,20.153846153846153,54
6134,96.06,178
6135,130.54814814814816,387
6136,74.16494845360825,235
6137,169.52941176470588,357
6138,153.28985507246378,267
6139,402.2282051282051,1419
6140,39.014925373134325,109
6141,337.10567296996663,814
6142,118.14545454545454,223
6143,116.91111111111111,295
6144,243.5925394548063,599
6145,386.1496598639456,1237
6146,318.47129008202836,1001
6147,294.98285714285714,785
6148,81.36949152542373,248
6149,447.50826173165893,1256
6150,225.7078651685393,571
6151,216.11056910569107,584
6152,308.0774647887324,800
6153,63.7,149
6154,41.004784688995215,143
6155,29.6,58
6156,435.4092050209205,1076
6157,439.840625,585
6158,118.08542713567839,327
6159,282.3608510638298,963
6160,91.64242424242424,290
6161,37.833333333333336,130
6162,326.5850439882698,988
6163,448.19823232323233,1508
6164,380.6261467889908,871
6165,142.7408906882591,423
6166,153.68524590163935,521
6167,14.731182795698924,42
6168,80.10055865921788,319
6169,187.497520661157,508
6170,170.46127946127947,426
6171,53.94736842105263,245
6172,130.015065913371,416
6173,346.0276953511375,874
6174,119.84276729559748,258
6175,485.7521551724138,1361
6176,846.8729208250166,4140
6177,94.73913043478261,214
6178,146.97797356828193,387
6179,428.165280088741,1629
6180,55.0,108
6181,173.24463519313304,385
6182,203.56867196367764,710
6183,313.7524429967427,967
6184,555.9589743589744,1559
6185,141.6260162601626,225
6186,39.935135135135134,171
6187,309.0132689987937,749
6188,124.84,333
6189,293.3477135461605,831
6190,355.71276595744683,1014
6191,52.78632478632478,169
6192,76.59233449477352,253
6193,128.82876712328766,256
