node,avg_common,max_common
32241,5.1,17
32631,16.235294117647058,46
32683,6.615384615384615,12
33448,9.5,19
33461,18.5,71
33711,4.368421052631579,14
35637,15.219780219780219,52
36178,18.074074074074073,50
36362,7.407407407407407,19
37800,31.655629139072847,104
37938,16.693069306930692,45
38783,11.80952380952381,22
38905,16.893617021276597,40
39326,1.8,5
40559,12.78048780487805,26
41376,13.09433962264151,37
1166,4.0,16
2963,15.652892561983471,71
4788,18.14857142857143,49
4910,36.45161290322581,95
6485,9.925925925925926,55
6858,6.666666666666667,29
7959,10.16,35
8679,8.379310344827585,40
9491,1.4285714285714286,2
12387,7.571428571428571,38
12934,9.28888888888889,21
14881,25.714285714285715,55
16734,21.974683544303797,43
16938,11.628318584070797,79
17663,6.975609756097561,30
21527,2.41025641025641,6
24853,3.870967741935484,14
29214,5.134328358208955,25
31378,7.779141104294479,42
33689,6.183673469387755,50
37701,5.043478260869565,14
39613,7.428571428571429,27
438,9.203463203463203,61
122,7.379310344827586,18
1533,11.348314606741573,43
2944,14.483870967741936,37
3221,10.984126984126984,37
3689,3.8095238095238093,14
4063,9.0,27
4523,10.709433962264152,55
5208,12.020833333333334,48
6498,10.553571428571429,44
6847,7.4520547945205475,32
7211,12.32,33
8173,8.210526315789474,27
8264,7.968503937007874,24
8355,17.274725274725274,90
9592,10.743589743589743,40
9729,5.471698113207547,21
9890,35.81818181818182,77
11161,14.524590163934427,46
12251,6.7936507936507935,21
14064,13.907894736842104,50
14413,11.132075471698114,32
15105,5.03030303030303,19
15175,11.925925925925926,22
15384,9.804878048780488,50
16031,30.987951807228917,118
16686,3.75,13
18956,11.2,39
20027,17.100775193798448,71
21283,19.192307692307693,59
21886,8.508474576271187,22
22798,29.89830508474576,93
24480,10.993630573248408,46
25174,6.4324324324324325,24
27711,12.366336633663366,51
27843,9.510204081632653,26
28486,2.1666666666666665,6
28669,9.707865168539326,52
31305,15.221374045801527,90
32043,4.695652173913044,23
32128,8.279569892473118,38
32450,7.608695652173913,21
33460,9.87012987012987,22
38439,11.894736842105264,42
38576,21.151515151515152,65
41266,9.628205128205128,58
651,3.2941176470588234,6
123,3.7037037037037037,11
1488,11.864077669902912,38
3320,10.185185185185185,27
4264,4.37037037037037,10
6743,18.594444444444445,150
11319,10.576,72
13576,32.0,80
13604,13.88888888888889,38
13679,2.533333333333333,9
14702,17.405128205128204,150
15181,12.885245901639344,36
16236,20.871794871794872,67
16478,8.413223140495868,43
20891,5.219512195121951,22
29329,14.185185185185185,36
30320,8.465116279069768,17
31614,2.25,5
34358,28.350515463917525,72
38060,8.842105263157896,19
40961,12.695652173913043,35
633,0.0,0
124,5.35,11
2774,17.43661971830986,39
4411,5.2,11
4688,19.9375,43
4895,10.975,29
6425,15.607142857142858,35
8099,6.610169491525424,21
10582,8.266666666666667,13
11173,9.698492462311558,40
12411,16.641509433962263,39
12661,12.351219512195122,68
14509,30.442477876106196,73
14835,17.74418604651163,45
15162,30.169811320754718,81
15602,25.09375,77
18692,24.688524590163933,60
21724,11.938461538461539,27
23619,12.790697674418604,26
25246,18.13888888888889,53
26981,28.146938775510204,90
28485,11.223529411764705,29
29386,8.126582278481013,30
31227,5.2727272727272725,10
32042,17.055555555555557,58
32689,5.929411764705883,18
35081,8.2,15
36174,10.291666666666666,31
36918,11.689655172413794,30
38140,13.23076923076923,73
38421,11.911764705882353,39
38827,5.428571428571429,13
39271,8.246153846153845,23
40499,21.483870967741936,46
986,11.30841121495327,58
125,6.235294117647059,18
2905,7.191011235955056,42
5204,2.5454545454545454,6
6285,3.2612612612612613,35
8285,11.12280701754386,37
13504,4.153846153846154,7
15578,9.194029850746269,41
15791,18.59016393442623,72
16032,5.818181818181818,10
16078,4.469135802469136,15
18441,6.734299516908212,38
18444,14.4,33
18488,7.078947368421052,23
21764,11.019607843137255,60
26121,4.408163265306122,12
26757,9.597633136094675,64
26850,9.173553719008265,43
26962,2.2857142857142856,7
27829,17.57894736842105,63
28494,8.285714285714286,20
28719,12.208695652173914,64
29393,2.533333333333333,6
37627,7.2,17
332,22.751592356687897,81
842,3.7777777777777777,21
905,12.16260162601626,40
1393,33.74592833876221,135
1730,29.608938547486034,130
1851,28.278260869565216,77
2104,54.07874015748032,106
2177,24.585858585858585,52
2521,4.477611940298507,12
3039,19.617391304347827,46
3225,29.168949771689498,120
3375,28.40963855421687,57
3601,37.48623853211009,172
4373,36.81818181818182,116
4427,16.11965811965812,53
5502,25.820689655172412,75
5876,16.71219512195122,52
5965,20.205882352941178,36
5974,20.061349693251532,60
5978,21.0,37
6277,46.247191011235955,81
6727,36.628571428571426,58
6869,3.830508474576271,13
6984,37.39366515837104,145
7504,42.0,81
7579,50.40677966101695,136
7907,47.2972972972973,91
8098,15.81132075471698,33
8110,17.971014492753625,48
8155,32.522448979591836,128
8518,21.87719298245614,55
8715,6.76056338028169,26
8734,20.31205673758865,84
9269,19.956043956043956,83
9358,37.267857142857146,84
9463,30.21951219512195,83
9579,22.901408450704224,64
9613,17.55,52
9826,15.490445859872612,109
10227,18.979591836734695,38
10894,40.1871921182266,113
11274,17.285714285714285,55
11402,51.896907216494846,89
11461,13.21951219512195,23
11972,20.525252525252526,55
12206,47.61344537815126,100
12596,37.932432432432435,93
12700,36.4,50
12754,52.589473684210525,85
13623,32.31428571428572,57
13659,25.030927835051546,72
13776,28.21276595744681,94
14074,11.355555555555556,36
14148,27.53103448275862,84
14263,16.397163120567377,53
14618,24.9875,92
14648,26.680851063829788,42
14665,50.3963963963964,97
14924,43.95294117647059,73
14967,35.723076923076924,56
15027,22.402877697841728,55
15095,16.28301886792453,50
15129,27.681592039800996,98
15542,48.578512396694215,106
15565,6.405405405405405,31
15675,14.711538461538462,45
15893,20.97142857142857,30
16783,27.748427672955973,108
17336,29.587096774193547,94
17351,14.96551724137931,25
17507,3.8636363636363638,17
17843,52.980716253443525,194
18011,25.03448275862069,74
18402,40.67605633802817,60
18761,7.43859649122807,19
18870,28.065359477124183,68
19186,28.873873873873872,103
19361,52.7682119205298,115
19741,49.74074074074074,90
20128,18.89763779527559,54
20484,24.240837696335078,88
20770,22.085106382978722,61
20930,14.813953488372093,37
20968,37.93127147766323,133
20994,35.15,106
21022,51.06349206349206,103
21380,7.63855421686747,38
21453,33.194244604316545,88
21531,31.818181818181817,75
21534,31.218045112781954,61
21828,3.6666666666666665,11
22312,17.408450704225352,35
22557,28.91549295774648,69
22935,12.5,54
22980,10.176470588235293,20
23072,23.0062893081761,92
23485,42.43859649122807,83
23561,23.35238095238095,59
23685,57.053892215568865,136
23800,27.220657276995304,85
24127,54.77477477477478,94
24614,12.19047619047619,45
24834,18.04054054054054,68
25031,34.19047619047619,84
25132,19.782608695652176,52
25329,25.256410256410255,72
25372,33.594339622641506,103
25382,39.283422459893046,101
25852,32.75409836065574,82
25875,21.17557251908397,53
26017,20.31168831168831,51
26496,38.5,114
26651,25.253333333333334,68
26705,15.915492957746478,39
26740,23.129032258064516,281
27056,17.959183673469386,48
27296,21.560693641618496,65
27320,21.49473684210526,80
27410,26.272727272727273,63
28244,23.5625,71
28965,21.382978723404257,57
29896,45.666666666666664,82
30172,33.81679389312977,75
30657,43.06060606060606,60
31077,29.144736842105264,92
31225,35.59124087591241,149
31262,25.83084577114428,81
31451,46.45783132530121,76
31678,43.6,114
31891,23.890625,63
32057,34.80155642023346,135
32368,16.202898550724637,47
32594,45.23232323232323,85
32970,33.90638297872341,106
33457,13.333333333333334,20
33477,32.9811320754717,48
33821,39.62903225806452,92
33957,24.51497005988024,77
33995,24.076923076923077,55
34160,13.123595505617978,32
34267,33.95959595959596,118
35111,22.05607476635514,72
35287,35.7125,91
35308,38.33725490196078,149
35359,26.545454545454547,102
35489,20.365384615384617,63
35567,19.49367088607595,44
35902,18.47826086956522,34
35915,27.38738738738739,67
36163,19.83739837398374,55
36191,20.070588235294117,102
36345,16.671232876712327,45
36731,47.035714285714285,91
36781,46.8780487804878,71
36912,30.06015037593985,90
37204,9.0,14
37982,17.431818181818183,42
38023,50.21621621621622,91
38091,5.0,11
38364,20.655172413793103,45
38789,43.900621118012424,117
38813,24.13888888888889,68
38862,33.70068027210884,87
39078,29.214285714285715,47
39128,41.65714285714286,92
39324,51.14705882352941,151
39411,21.728813559322035,69
39433,19.86335403726708,107
39783,26.86842105263158,85
40250,21.71311475409836,101
40280,27.93846153846154,50
40737,33.8,69
40872,27.09375,68
41446,15.311111111111112,37
41482,39.575,113
2734,12.258823529411766,38
5088,4.25,9
6545,14.656934306569344,72
9046,12.17142857142857,32
9831,0.0,0
10150,8.61111111111111,25
12972,4.461538461538462,9
13829,16.24390243902439,44
25946,12.309859154929578,33
31770,10.8,33
35928,12.318181818181818,23
39193,16.571428571428573,46
40320,4.0,11
1220,23.661290322580644,71
128,26.618181818181817,66
2942,36.118721461187214,117
3261,29.564705882352943,89
4214,35.76086956521739,90
4445,33.83870967741935,82
6213,16.71264367816092,50
7224,40.89928057553957,143
7470,15.736842105263158,54
8381,15.529411764705882,52
8619,13.877862595419847,53
9215,23.504424778761063,75
9216,29.586206896551722,129
10682,30.142857142857142,97
10876,25.593023255813954,72
11929,22.933333333333334,68
12492,26.288,66
12986,10.693069306930694,52
13089,34.87581699346405,95
14061,19.271604938271604,80
14156,24.026315789473685,78
15158,32.74881516587678,104
15434,24.813333333333333,80
15973,29.840860215053763,142
16987,41.14553990610329,136
18977,22.0,78
19306,32.60162601626016,114
19519,37.18120805369127,100
20643,11.705882352941176,24
21672,24.905109489051096,72
22603,24.527918781725887,102
22755,36.732394366197184,113
22956,15.12280701754386,51
23217,42.51376146788991,122
23683,37.65367965367965,116
24826,6.5777777777777775,24
25142,14.639344262295081,53
25272,35.84,116
25406,26.64179104477612,89
25428,11.10344827586207,34
25970,29.678018575851393,94
26506,14.428571428571429,32
26557,5.786666666666667,28
27374,28.028776978417266,88
27468,8.673469387755102,39
27530,12.421052631578947,53
28423,24.123893805309734,67
28584,39.56521739130435,170
28755,16.568627450980394,61
29731,35.635467980295566,136
30976,31.83,110
31488,14.53763440860215,37
32645,30.02867383512545,104
33114,9.019607843137255,28
33494,32.69318181818182,89
33657,29.888372093023257,100
33954,4.0272108843537415,41
34347,16.26126126126126,119
34824,17.397260273972602,116
35924,29.666666666666668,70
35969,25.26027397260274,74
35994,20.83823529411765,66
37614,35.95798319327731,144
37899,25.01818181818182,85
38154,11.569767441860465,68
38459,7.133333333333334,21
38904,9.164556962025317,43
39418,6.105263157894737,18
39767,9.575,37
440,6.428571428571429,22
129,13.75,35
770,11.20754716981132,49
1673,11.681818181818182,31
2236,14.020833333333334,47
2479,5.791666666666667,23
3158,15.224137931034482,46
4551,8.636363636363637,32
4729,14.947368421052632,62
5880,2.1538461538461537,5
7045,22.40875912408759,50
7591,15.094017094017094,57
7840,7.1020408163265305,25
8108,12.659090909090908,73
8248,5.6923076923076925,16
8498,9.719298245614034,27
9569,15.333333333333334,44
10367,15.363128491620111,90
10583,17.013333333333332,51
11399,15.616766467065869,73
11416,7.151515151515151,16
11796,15.42056074766355,42
12690,8.333333333333334,38
12876,14.0,32
14238,13.223880597014926,36
15892,19.45945945945946,44
16156,24.265193370165747,74
16474,12.523809523809524,38
16864,14.776470588235295,34
17881,17.133333333333333,43
17932,7.2,18
18453,22.58823529411765,82
20427,11.563025210084033,54
20585,5.85,15
21744,14.75,43
21937,14.482758620689655,32
23051,9.135135135135135,25
23923,8.35593220338983,32
23957,11.310344827586206,40
24320,4.709677419354839,19
25377,13.117647058823529,33
25864,23.389671361502348,81
28181,16.063157894736843,50
29182,12.529411764705882,39
29807,10.68421052631579,28
30083,10.0,34
30310,32.70909090909091,144
30404,5.971014492753623,19
31005,5.4,13
32099,7.75,13
33590,16.774193548387096,43
34806,9.168,38
36065,19.862068965517242,83
36186,9.873417721518987,33
36934,5.066666666666666,11
37157,7.933333333333334,17
37661,14.0,74
37903,7.813953488372093,21
38365,13.603603603603604,44
38715,12.254545454545454,39
38954,16.53448275862069,47
39648,14.295454545454545,46
39794,9.161290322580646,30
40327,28.63888888888889,95
130,6.551724137931035,18
9876,4.113207547169812,15
10142,8.867469879518072,30
10807,31.126436781609197,105
17296,23.247232472324722,125
22244,11.433070866141732,38
24307,12.129032258064516,51
24680,5.185185185185185,31
31960,12.629213483146067,44
33034,26.818897637795274,78
797,11.692307692307692,25
131,4.173913043478261,9
1316,5.902439024390244,14
6930,9.677966101694915,51
13564,10.58108108108108,45
17565,2.0,4
21432,7.75,12
26797,8.772727272727273,17
28427,4.0,12
30229,4.615384615384615,12
34575,13.0,31
34747,6.892857142857143,14
37836,9.291666666666666,25
39338,15.791044776119403,34
1090,11.227272727272727,17
1505,8.942528735632184,32
1617,9.296296296296296,54
1653,14.175,32
1754,9.168831168831169,36
2302,12.324324324324325,26
2450,24.558823529411764,84
2735,12.666666666666666,40
2841,17.847457627118644,59
3246,16.902439024390244,42
3453,6.7164179104477615,22
4021,7.0344827586206895,19
4046,10.123076923076923,30
4631,18.389830508474578,59
5610,5.74468085106383,15
5936,15.44186046511628,29
6624,10.19047619047619,17
6686,12.288288288288289,44
6717,14.17142857142857,37
6723,6.961538461538462,19
6833,6.606060606060606,39
6856,14.730434782608695,55
7029,0.0,0
7055,10.357487922705314,106
7347,12.626506024096386,45
7584,18.73846153846154,44
7856,12.194444444444445,41
8133,8.344827586206897,28
8197,8.352941176470589,14
8270,2.8125,10
8609,8.682926829268293,19
8768,13.085714285714285,31
9041,9.325581395348838,30
9103,8.925373134328359,27
9732,10.862745098039216,25
11088,4.0,8
12380,22.410958904109588,51
12675,12.516666666666667,51
12833,13.096153846153847,49
12940,8.555555555555555,36
13175,21.838709677419356,61
13693,11.73015873015873,32
14024,16.8,54
14165,11.348837209302326,41
14309,10.489795918367347,30
14490,26.74380165289256,60
14598,31.736842105263158,69
14730,6.9361702127659575,21
15428,3.230769230769231,5
15908,3.9555555555555557,13
15983,9.9,16
16081,6.9523809523809526,12
16670,20.044444444444444,58
16874,5.866666666666666,11
16877,7.608695652173913,27
16999,6.813953488372093,25
17255,6.549019607843137,19
17489,6.916666666666667,20
17494,4.206896551724138,12
17840,5.4,9
18112,0.5,2
18537,2.5,7
18611,23.942307692307693,43
19082,10.088888888888889,23
20305,28.564102564102566,101
20318,11.575757575757576,26
20395,11.008403361344538,36
20782,7.703703703703703,20
21134,5.75,14
21526,3.976470588235294,22
21528,5.75,11
21606,6.571428571428571,17
21779,8.296296296296296,32
22091,23.83050847457627,41
22162,17.2987012987013,71
22254,10.384615384615385,33
22346,8.141304347826088,44
22406,20.4,57
22789,10.659574468085106,32
23112,6.814814814814815,14
25327,10.7,40
25473,14.008849557522124,64
25482,8.353982300884956,38
26447,10.824074074074074,44
26741,14.819672131147541,33
27849,7.872340425531915,25
28092,10.342857142857143,24
28394,10.053097345132743,31
28684,8.64,15
28722,11.047619047619047,17
28925,6.0,19
28987,7.857142857142857,27
29066,31.44047619047619,126
29080,20.451612903225808,42
29218,12.861538461538462,33
29541,8.092307692307692,27
29751,14.554794520547945,68
29834,6.383561643835616,22
29935,19.523809523809526,41
30323,11.188811188811188,37
30928,17.892857142857142,53
31289,5.558139534883721,18
31608,9.067961165048544,35
31943,17.421875,47
32197,15.592592592592593,45
32315,11.333333333333334,47
32572,11.942857142857143,33
33080,10.742857142857142,23
33106,4.368421052631579,10
33672,3.3333333333333335,6
33911,8.4,20
34465,5.295774647887324,14
34561,5.781818181818182,15
35006,8.357142857142858,27
35237,13.169811320754716,44
35593,9.561497326203208,40
35965,0.8,2
36135,8.8,36
36344,23.61061946902655,89
36645,0.5714285714285714,2
36929,11.42,61
37443,7.317073170731708,24
38784,9.083333333333334,21
38851,12.351851851851851,65
38929,11.51063829787234,31
39032,6.0,14
39063,9.169230769230769,29
39391,10.057142857142857,17
39804,8.673469387755102,36
40072,27.906976744186046,58
133,4.545454545454546,8
6106,8.0,12
8558,11.548387096774194,35
14079,16.0625,25
14367,8.88888888888889,14
17986,5.65,16
20543,7.276595744680851,20
20743,13.942446043165468,41
26543,14.11111111111111,31
37012,10.166666666666666,29
2594,10.642424242424243,63
134,1.8181818181818181,4
10924,9.206106870229007,35
16488,15.185185185185185,34
23623,4.47457627118644,30
24030,7.258620689655173,48
37394,11.75,46
37810,3.5555555555555554,10
1346,17.185929648241206,61
1543,16.405797101449274,41
1926,9.835051546391753,27
1937,5.743589743589744,15
3353,13.159420289855072,33
3547,13.789473684210526,44
4187,14.39080459770115,37
4733,5.7105263157894735,34
4857,10.222222222222221,23
6507,26.56756756756757,57
7771,6.533333333333333,14
8368,22.011904761904763,76
8606,10.576271186440678,26
9364,18.392156862745097,76
9408,8.666666666666666,21
10285,5.0,13
10735,21.54228855721393,81
10945,12.32,36
11207,6.909090909090909,21
11378,5.935483870967742,14
12525,7.945945945945946,23
13212,10.45,33
13279,17.977272727272727,34
13838,10.816901408450704,29
14780,13.946666666666667,33
14921,36.36129032258064,94
15320,8.35820895522388,22
15444,10.35897435897436,48
15735,5.882352941176471,15
15972,7.96,19
16524,3.5294117647058822,10
16714,5.95,22
16826,6.7,12
21088,11.316455696202532,34
21113,9.070422535211268,24
21966,26.21359223300971,63
24076,10.0625,21
24363,32.06629834254144,98
25419,11.866666666666667,27
26492,2.5,8
26892,32.705882352941174,72
26893,15.377777777777778,38
27155,18.235294117647058,38
27359,24.405797101449274,48
28999,18.093457943925234,70
29499,9.607142857142858,48
30322,8.10344827586207,31
30449,7.7101449275362315,30
30622,4.0,4
30838,0.0,0
30948,7.2631578947368425,23
31440,6.666666666666667,20
31701,7.84375,21
32078,5.441860465116279,23
32787,3.7674418604651163,10
33310,13.478260869565217,36
33337,8.422535211267606,25
33535,25.24137931034483,64
33934,18.423529411764704,57
34570,9.857142857142858,37
37945,10.071428571428571,25
39194,8.642857142857142,31
40411,9.193548387096774,44
40649,6.8,16
40655,8.842105263157896,22
40751,2.0,10
412,3.4285714285714284,7
136,5.230769230769231,12
1235,4.0,8
4173,4.0,10
4607,0.0,0
5079,7.019607843137255,29
5593,5.75,19
5779,3.0,5
8358,5.382716049382716,33
12418,2.4705882352941178,8
13666,7.742574257425742,28
16364,8.276923076923078,30
19182,7.333333333333333,18
20273,10.815533980582524,49
23760,5.523809523809524,16
25532,7.0588235294117645,28
26101,3.355371900826446,12
27450,6.0606060606060606,17
29879,4.787878787878788,16
31485,3.5714285714285716,8
35311,5.686274509803922,15
39434,29.5982905982906,107
40451,7.6231884057971016,18
572,7.125,19
1230,9.666666666666666,33
2417,12.418604651162791,33
3956,8.830917874396135,52
4489,3.8333333333333335,8
4811,4.5,8
6215,3.5,6
6594,6.686567164179104,22
8071,8.6,22
8547,2.909090909090909,5
14254,5.5,13
19824,3.05,11
20448,2.761904761904762,9
20754,5.241379310344827,8
23528,7.916666666666667,19
23640,3.6,7
26558,2.8421052631578947,8
26753,7.368421052631579,19
27153,4.680851063829787,12
32119,9.583333333333334,20
32232,18.021052631578947,41
36948,6.666666666666667,15
37015,3.076923076923077,6
37493,4.3076923076923075,10
39051,1.3333333333333333,3
40078,7.072727272727272,29
40249,24.80851063829787,76
138,2.5454545454545454,6
2574,12.205607476635514,57
2710,2.533333333333333,10
2956,6.619047619047619,16
10575,2.888888888888889,7
22774,4.375,16
27983,5.2631578947368425,16
33216,4.090909090909091,8
324,15.856209150326798,67
139,8.823529411764707,33
748,7.276190476190476,34
1380,6.0606060606060606,25
3327,11.486486486486486,28
3661,12.301587301587302,38
4211,38.4639175257732,120
4265,9.83673469387755,41
5064,4.509090909090909,18
7415,9.030303030303031,35
7509,15.674418604651162,69
7951,0.0,0
11124,11.208053691275168,47
11971,15.581818181818182,59
12317,31.47887323943662,97
13004,15.777777777777779,41
13465,9.963636363636363,28
13621,9.382716049382717,30
13971,14.335877862595419,44
14653,19.027027027027028,98
14836,23.740112994350284,75
15243,19.775,53
16359,14.224137931034482,46
16511,2.3333333333333335,6
16835,20.72222222222222,114
18475,3.5064935064935066,31
20095,6.311111111111111,17
20256,14.859504132231406,44
20578,8.736842105263158,31
21169,9.816326530612244,49
21190,18.44578313253012,59
21633,29.212435233160623,97
21731,7.873015873015873,38
22212,14.15,41
24066,17.12883435582822,72
24312,12.861788617886178,51
25544,6.863636363636363,28
28700,32.955414012738856,73
28720,10.173913043478262,45
30418,9.251533742331288,50
32488,22.72108843537415,64
34314,9.483870967741936,46
34444,5.161290322580645,26
34732,6.385542168674699,32
35209,8.354166666666666,40
35841,12.795454545454545,44
36292,4.111111111111111,10
37845,2.857142857142857,6
38778,7.669172932330827,20
40368,8.575,31
41070,19.148936170212767,51
41494,7.2,25
222,6.846153846153846,14
612,11.854545454545455,38
1386,4.0,13
1527,9.2,37
1770,5.54054054054054,19
2552,8.608695652173912,34
2917,5.0,13
3118,11.0,77
3322,6.266666666666667,17
3611,14.946107784431138,55
3626,7.688311688311688,26
3644,9.208791208791208,41
4354,9.777777777777779,46
4948,7.928571428571429,17
5250,10.44,26
5362,6.7272727272727275,18
6072,7.866666666666666,18
8813,5.238095238095238,12
10058,16.327485380116958,70
11781,5.957446808510638,26
11931,7.274725274725275,36
12669,10.571428571428571,26
12768,19.3,33
14515,12.156862745098039,53
15650,2.48,11
15992,11.962264150943396,38
16111,5.212121212121212,15
16356,9.646017699115044,56
16363,9.39240506329114,30
16427,4.385542168674699,16
16868,0.9,7
17866,16.267605633802816,110
18376,4.913043478260869,17
19287,8.818181818181818,26
19933,7.379310344827586,17
21227,7.234782608695652,32
21967,8.74698795180723,48
22370,9.339805825242719,50
23344,5.685393258426966,31
23862,4.489795918367347,21
24814,7.378378378378378,35
25273,6.1875,20
25713,7.915492957746479,21
28240,7.795918367346939,19
30282,12.870967741935484,53
31610,2.6666666666666665,9
31643,10.444444444444445,21
32928,21.934782608695652,64
35513,8.823529411764707,22
36572,7.584158415841584,32
36795,3.142857142857143,11
37190,13.271317829457365,48
37347,6.155555555555556,20
38310,9.28888888888889,31
38981,7.875,13
39062,6.123287671232877,31
39722,12.415584415584416,89
40101,0.75,2
366,14.194444444444445,32
141,19.54954954954955,57
1157,10.172413793103448,29
1729,13.571428571428571,34
3017,8.4,24
3182,14.652631578947368,45
4648,17.21875,58
4728,15.222222222222221,39
5772,13.682926829268293,39
8249,31.452380952380953,114
9857,8.227848101265822,20
10772,10.688172043010752,26
11049,23.0,55
12775,7.517241379310345,19
12922,6.761904761904762,11
12976,31.945525291828794,114
13192,14.181818181818182,38
15200,11.224489795918368,25
15766,15.966666666666667,36
16238,23.97222222222222,54
16907,29.3125,93
17000,4.833333333333333,12
17022,20.511627906976745,53
17362,15.507692307692308,38
17555,13.590909090909092,27
18407,15.69811320754717,53
18938,16.183908045977013,44
19029,14.370967741935484,46
19145,14.126315789473685,59
19644,14.910714285714286,51
19782,27.22279792746114,98
20358,43.33714285714286,113
20757,11.521739130434783,26
21658,17.851063829787233,54
22324,3.6666666666666665,9
22887,14.178571428571429,29
23330,11.773584905660377,27
23784,9.105263157894736,25
23905,16.231884057971016,51
23930,11.132075471698114,28
24055,15.016949152542374,35
24286,4.823529411764706,16
24521,5.517241379310345,22
25378,15.58974358974359,43
25702,10.142857142857142,24
25765,8.580645161290322,18
26560,19.130434782608695,70
26712,6.349514563106796,25
29197,26.633744855967077,136
29657,8.333333333333334,15
30304,9.633802816901408,26
32196,10.28169014084507,25
32621,28.88372093023256,69
33091,13.627906976744185,50
33507,9.934426229508198,35
33964,21.348837209302324,47
34157,17.21590909090909,69
34699,3.263157894736842,7
35087,19.73913043478261,51
35161,6.875,21
35384,9.066666666666666,24
35483,13.863636363636363,44
35845,13.157894736842104,63
35935,7.461538461538462,14
36443,10.673076923076923,66
37383,18.5,68
38257,11.523809523809524,24
38340,17.218045112781954,70
38774,1.3488372093023255,6
39056,7.855072463768116,21
39282,8.62962962962963,31
39361,22.21897810218978,74
39578,15.709677419354838,48
40023,33.2972972972973,103
40665,14.885714285714286,34
41060,15.163636363636364,37
41175,12.487804878048781,27
142,6.557377049180328,14
755,6.325581395348837,28
1413,7.722222222222222,29
1890,17.6697247706422,85
7413,3.873015873015873,10
7905,7.888888888888889,25
8141,8.14,30
8202,4.0,12
10247,21.761194029850746,82
10358,11.879518072289157,40
10801,12.795918367346939,50
10908,14.705882352941176,44
11981,12.463414634146341,44
12224,7.684210526315789,14
12812,9.156626506024097,41
12906,9.444444444444445,57
15238,13.142857142857142,52
15524,6.048192771084337,19
16244,10.966101694915254,60
16860,10.693333333333333,28
17201,11.9375,25
19210,2.981818181818182,15
19595,14.59504132231405,44
20805,9.404255319148936,25
21955,11.952,47
23988,10.066666666666666,24
25407,26.598540145985403,73
25471,13.098901098901099,62
25793,6.54054054054054,22
27098,7.169811320754717,19
28153,6.4,19
28228,15.6,40
29124,13.642857142857142,59
29459,8.88888888888889,18
29545,20.753623188405797,45
30325,8.95,37
30589,9.662650602409638,40
31268,5.7073170731707314,20
31540,6.461538461538462,16
37180,11.660714285714286,44
39189,14.44186046511628,50
39662,6.938775510204081,22
40827,4.444444444444445,23
216,7.959183673469388,19
143,9.783132530120483,30
1702,6.163934426229508,14
1989,10.8,28
2080,14.095238095238095,29
2615,10.937062937062937,65
3358,9.09433962264151,41
3735,3.0285714285714285,8
4197,27.361702127659573,80
4668,3.021276595744681,8
5432,11.327272727272728,62
5527,22.744444444444444,99
5943,9.364341085271318,29
6014,12.926829268292684,28
7222,9.966666666666667,25
7706,5.6716417910447765,22
8072,11.619047619047619,33
10458,20.541666666666668,82
10883,10.88,28
11788,9.582278481012658,55
11924,6.337078651685394,26
12936,2.4761904761904763,6
14158,18.26950354609929,54
14453,14.048780487804878,43
14769,18.739583333333332,61
14807,22.674698795180724,57
14873,12.63768115942029,33
15560,6.301369863013699,25
17340,0.0,0
17415,19.555555555555557,72
17421,3.935483870967742,12
18086,8.717948717948717,18
19552,14.16161616161616,34
20356,12.8,45
21238,16.363636363636363,43
21497,10.71111111111111,26
22330,23.284848484848485,85
24375,10.266666666666667,28
24641,8.412698412698413,24
26582,15.202127659574469,57
28590,10.0,44
28668,9.523809523809524,24
28907,4.758620689655173,12
29446,5.219512195121951,25
30847,7.85,19
31070,22.451612903225808,49
31407,13.479452054794521,62
31666,8.623376623376624,25
32648,14.666666666666666,37
35167,13.696428571428571,44
36044,9.25,21
36767,32.175438596491226,65
36983,12.366666666666667,28
37085,10.913461538461538,37
38589,8.566037735849056,20
38628,7.866666666666666,16
39356,12.0,36
39912,6.181818181818182,21
40945,1.7333333333333334,3
4561,16.368932038834952,41
144,2.6666666666666665,4
22407,33.80952380952381,101
26877,9.896907216494846,37
145,5.064516129032258,26
2547,5.2631578947368425,11
2590,4.095238095238095,10
4151,7.276595744680851,19
5709,9.043478260869565,17
7096,4.769230769230769,9
7384,6.0,23
8035,4.087912087912088,18
8171,8.677966101694915,23
8851,4.864864864864865,18
13340,8.431372549019608,23
13373,8.974358974358974,41
13586,10.0,22
14683,25.339449541284402,102
15466,5.290322580645161,19
17156,5.115384615384615,16
17159,5.8,18
17412,4.117647058823529,11
18962,6.293103448275862,30
18983,5.130434782608695,10
20478,8.164383561643836,37
21301,10.36734693877551,22
24917,6.3478260869565215,19
25924,2.3,6
26114,6.3076923076923075,30
26652,5.970588235294118,18
27018,2.5217391304347827,8
29743,32.18848167539267,102
30414,6.08,23
30459,27.901234567901234,114
30943,26.956521739130434,86
32739,5.151515151515151,22
32991,13.50943396226415,40
33006,6.645161290322581,16
34719,29.493261455525605,148
35868,22.93877551020408,121
36340,4.444444444444445,17
38225,6.2745098039215685,17
38519,2.1333333333333333,5
39256,4.823529411764706,16
40862,2.6666666666666665,5
146,2.2857142857142856,6
7769,8.6,63
9670,11.263157894736842,16
10499,8.0,39
10911,13.583333333333334,45
13516,11.383333333333333,48
