network,method,k,p,simulation_id,final_active_count,total_steps
Facebook Penn94,highest_degree,4,0.02,599,19852,19
Facebook Penn94,highest_degree,4,0.02,600,19377,15
Facebook Penn94,highest_degree,4,0.02,601,19656,17
Facebook Penn94,highest_degree,4,0.02,602,19732,18
Facebook Penn94,highest_degree,4,0.02,603,19532,17
Facebook Penn94,highest_degree,4,0.02,604,19559,16
Facebook Penn94,highest_degree,4,0.02,605,19297,15
Facebook Penn94,highest_degree,4,0.02,606,19611,18
Facebook Penn94,highest_degree,4,0.02,607,19387,15
Facebook Penn94,highest_degree,4,0.02,608,19674,18
Facebook Penn94,highest_degree,4,0.02,609,19434,15
Facebook Penn94,highest_degree,4,0.02,610,19649,17
Facebook Penn94,highest_degree,4,0.02,611,19526,14
Facebook Penn94,highest_degree,4,0.02,612,19607,14
Facebook Penn94,highest_degree,4,0.02,613,19645,21
Facebook Penn94,highest_degree,4,0.02,614,19456,18
Facebook Penn94,highest_degree,4,0.02,615,19700,15
Facebook Penn94,highest_degree,4,0.02,616,19443,16
Facebook Penn94,highest_degree,4,0.02,617,19646,16
Facebook Penn94,highest_degree,4,0.02,618,19580,16
Facebook Penn94,highest_degree,4,0.02,619,19590,18
Facebook Penn94,highest_degree,4,0.02,620,19508,15
Facebook Penn94,highest_degree,4,0.02,621,19123,17
Facebook Penn94,highest_degree,4,0.02,622,19365,16
Facebook Penn94,highest_degree,4,0.02,623,19856,16
Facebook Penn94,highest_degree,4,0.02,624,19532,15
Facebook Penn94,highest_degree,4,0.02,625,19499,16
Facebook Penn94,highest_degree,4,0.02,626,19628,18
Facebook Penn94,highest_degree,4,0.02,627,19431,15
Facebook Penn94,highest_degree,4,0.02,628,19471,14
Facebook Penn94,highest_degree,4,0.02,629,19698,17
Facebook Penn94,highest_degree,4,0.02,630,19555,14
Facebook Penn94,highest_degree,4,0.02,631,19549,21
Facebook Penn94,highest_degree,4,0.02,632,19450,15
Facebook Penn94,highest_degree,4,0.02,633,19481,14
Facebook Penn94,highest_degree,4,0.02,634,19412,17
Facebook Penn94,highest_degree,4,0.02,635,19572,15
Facebook Penn94,highest_degree,4,0.02,636,19574,16
Facebook Penn94,highest_degree,4,0.02,637,19801,16
Facebook Penn94,highest_degree,4,0.02,638,19575,15
Facebook Penn94,highest_degree,4,0.02,639,19553,15
Facebook Penn94,highest_degree,4,0.02,640,19739,15
Facebook Penn94,highest_degree,4,0.02,641,19636,17
Facebook Penn94,highest_degree,4,0.02,642,19463,17
Facebook Penn94,highest_degree,4,0.02,643,19333,14
Facebook Penn94,highest_degree,4,0.02,644,19381,21
Facebook Penn94,highest_degree,4,0.02,645,19618,18
Facebook Penn94,highest_degree,4,0.02,646,19651,18
Facebook Penn94,highest_degree,4,0.02,647,19504,14
Facebook Penn94,highest_degree,4,0.02,648,19526,16
Facebook Penn94,highest_degree,4,0.02,649,19584,15
Facebook Penn94,highest_degree,4,0.02,650,19658,15
Facebook Penn94,highest_degree,4,0.02,651,19485,15
Facebook Penn94,highest_degree,4,0.02,652,19392,19
Facebook Penn94,highest_degree,4,0.02,653,19528,15
Facebook Penn94,highest_degree,4,0.02,654,19632,15
Facebook Penn94,highest_degree,4,0.02,655,19479,16
Facebook Penn94,highest_degree,4,0.02,656,19597,16
Facebook Penn94,highest_degree,4,0.02,657,19336,16
Facebook Penn94,highest_degree,4,0.02,658,19664,15
Facebook Penn94,highest_degree,4,0.02,659,19654,15
Facebook Penn94,highest_degree,4,0.02,660,19548,15
Facebook Penn94,highest_degree,4,0.02,661,19755,17
Facebook Penn94,highest_degree,4,0.02,662,19818,17
Facebook Penn94,highest_degree,4,0.02,663,19371,15
Facebook Penn94,highest_degree,4,0.02,664,19424,15
Facebook Penn94,highest_degree,4,0.02,665,19682,16
Facebook Penn94,highest_degree,4,0.02,666,19772,16
Facebook Penn94,highest_degree,4,0.02,667,19369,17
Facebook Penn94,highest_degree,4,0.02,668,19828,16
Facebook Penn94,highest_degree,4,0.02,669,19497,15
Facebook Penn94,highest_degree,4,0.02,670,19355,17
Facebook Penn94,highest_degree,4,0.02,671,19599,17
Facebook Penn94,highest_degree,4,0.02,672,19548,17
Facebook Penn94,highest_degree,4,0.02,673,19410,19
Facebook Penn94,highest_degree,4,0.02,674,19291,16
Facebook Penn94,highest_degree,4,0.02,675,19513,16
Facebook Penn94,highest_degree,4,0.02,676,19540,17
Facebook Penn94,highest_degree,4,0.02,677,19373,16
Facebook Penn94,highest_degree,4,0.02,678,19635,13
Facebook Penn94,highest_degree,4,0.02,679,19845,17
Facebook Penn94,highest_degree,4,0.02,680,19443,14
Facebook Penn94,highest_degree,4,0.02,681,19623,16
Facebook Penn94,highest_degree,4,0.02,682,19476,15
Facebook Penn94,highest_degree,4,0.02,683,19414,16
Facebook Penn94,highest_degree,4,0.02,684,19562,17
Facebook Penn94,highest_degree,4,0.02,685,19621,14
Facebook Penn94,highest_degree,4,0.02,686,19596,15
Facebook Penn94,highest_degree,4,0.02,687,19795,16
Facebook Penn94,highest_degree,4,0.02,688,19652,18
Facebook Penn94,highest_degree,4,0.02,689,19652,15
Facebook Penn94,highest_degree,4,0.02,690,19322,14
Facebook Penn94,highest_degree,4,0.02,691,19292,15
Facebook Penn94,highest_degree,4,0.02,692,19697,15
Facebook Penn94,highest_degree,4,0.02,693,19566,16
Facebook Penn94,highest_degree,4,0.02,694,19379,16
Facebook Penn94,highest_degree,4,0.02,695,19233,15
Facebook Penn94,highest_degree,4,0.02,696,19471,18
Facebook Penn94,highest_degree,4,0.02,697,19515,16
Facebook Penn94,highest_degree,4,0.02,698,19653,15
Facebook Penn94,highest_degree,4,0.02,699,19632,15
Facebook Penn94,highest_degree,4,0.02,700,19392,17
Facebook Penn94,highest_degree,4,0.02,701,19415,14
Facebook Penn94,highest_degree,4,0.02,702,19536,13
Facebook Penn94,highest_degree,4,0.02,703,19646,17
Facebook Penn94,highest_degree,4,0.02,704,19167,16
Facebook Penn94,highest_degree,4,0.02,705,19530,16
Facebook Penn94,highest_degree,4,0.02,706,19399,16
Facebook Penn94,highest_degree,4,0.02,707,19756,18
Facebook Penn94,highest_degree,4,0.02,708,19547,17
Facebook Penn94,highest_degree,4,0.02,709,19415,16
Facebook Penn94,highest_degree,4,0.02,710,19644,17
Facebook Penn94,highest_degree,4,0.02,711,19775,15
Facebook Penn94,highest_degree,4,0.02,712,19437,19
Facebook Penn94,highest_degree,4,0.02,713,19350,15
Facebook Penn94,highest_degree,4,0.02,714,19565,14
Facebook Penn94,highest_degree,4,0.02,715,19668,16
Facebook Penn94,highest_degree,4,0.02,716,19400,15
Facebook Penn94,highest_degree,4,0.02,717,19421,15
Facebook Penn94,highest_degree,4,0.02,718,19760,14
Facebook Penn94,highest_degree,4,0.02,719,19285,16
Facebook Penn94,highest_degree,4,0.02,720,19746,17
Facebook Penn94,highest_degree,4,0.02,721,19501,16
Facebook Penn94,highest_degree,4,0.02,722,19538,15
Facebook Penn94,highest_degree,4,0.02,723,19578,14
Facebook Penn94,highest_degree,4,0.02,724,19472,15
Facebook Penn94,highest_degree,4,0.02,725,19614,16
Facebook Penn94,highest_degree,4,0.02,726,19430,16
Facebook Penn94,highest_degree,4,0.02,727,19597,15
Facebook Penn94,highest_degree,4,0.02,728,19499,18
Facebook Penn94,highest_degree,4,0.02,729,19612,16
Facebook Penn94,highest_degree,4,0.02,730,19483,16
Facebook Penn94,highest_degree,4,0.02,731,19528,19
Facebook Penn94,highest_degree,4,0.02,732,19630,15
Facebook Penn94,highest_degree,4,0.02,733,19331,17
Facebook Penn94,highest_degree,4,0.02,734,19419,14
Facebook Penn94,highest_degree,4,0.02,735,19322,16
Facebook Penn94,highest_degree,4,0.02,736,19415,14
Facebook Penn94,highest_degree,4,0.02,737,19483,17
Facebook Penn94,highest_degree,4,0.02,738,19475,15
Facebook Penn94,highest_degree,4,0.02,739,19586,16
Facebook Penn94,highest_degree,4,0.02,740,19708,15
Facebook Penn94,highest_degree,4,0.02,741,19158,16
Facebook Penn94,highest_degree,4,0.02,742,19654,15
Facebook Penn94,highest_degree,4,0.02,743,19623,16
Facebook Penn94,highest_degree,4,0.02,744,19339,15
Facebook Penn94,highest_degree,4,0.02,745,19591,14
Facebook Penn94,highest_degree,4,0.02,746,19563,18
Facebook Penn94,highest_degree,4,0.02,747,19554,14
Facebook Penn94,highest_degree,4,0.02,748,19603,16
Facebook Penn94,highest_degree,4,0.02,749,19459,15
Facebook Penn94,highest_degree,4,0.02,750,19691,15
Facebook Penn94,highest_degree,4,0.02,751,19371,18
Facebook Penn94,highest_degree,4,0.02,752,19619,14
Facebook Penn94,highest_degree,4,0.02,753,19679,18
Facebook Penn94,highest_degree,4,0.02,754,19620,14
Facebook Penn94,highest_degree,4,0.02,755,19427,18
Facebook Penn94,highest_degree,4,0.02,756,19544,16
Facebook Penn94,highest_degree,4,0.02,757,19311,15
Facebook Penn94,highest_degree,4,0.02,758,19885,19
Facebook Penn94,highest_degree,4,0.02,759,19711,14
Facebook Penn94,highest_degree,4,0.02,760,19590,17
Facebook Penn94,highest_degree,4,0.02,761,19638,15
Facebook Penn94,highest_degree,4,0.02,762,19375,15
Facebook Penn94,highest_degree,4,0.02,763,19438,17
Facebook Penn94,highest_degree,4,0.02,764,19458,15
Facebook Penn94,highest_degree,4,0.02,765,19551,15
Facebook Penn94,highest_degree,4,0.02,766,19555,17
Facebook Penn94,highest_degree,4,0.02,767,19600,15
Facebook Penn94,highest_degree,4,0.02,768,19529,15
Facebook Penn94,highest_degree,4,0.02,769,19707,16
Facebook Penn94,highest_degree,4,0.02,770,19790,17
Facebook Penn94,highest_degree,4,0.02,771,19574,16
Facebook Penn94,highest_degree,4,0.02,772,19566,16
Facebook Penn94,highest_degree,4,0.02,773,19624,15
Facebook Penn94,highest_degree,4,0.02,774,19447,16
Facebook Penn94,highest_degree,4,0.02,775,19644,15
Facebook Penn94,highest_degree,4,0.02,776,19783,14
Facebook Penn94,highest_degree,4,0.02,777,19551,16
Facebook Penn94,highest_degree,4,0.02,778,19410,16
Facebook Penn94,highest_degree,4,0.02,779,19606,17
Facebook Penn94,highest_degree,4,0.02,780,19962,15
Facebook Penn94,highest_degree,4,0.02,781,19419,17
Facebook Penn94,highest_degree,4,0.02,782,19593,16
Facebook Penn94,highest_degree,4,0.02,783,19420,15
Facebook Penn94,highest_degree,4,0.02,784,19511,16
Facebook Penn94,highest_degree,4,0.02,785,19622,14
Facebook Penn94,highest_degree,4,0.02,786,19606,16
Facebook Penn94,highest_degree,4,0.02,787,19738,16
Facebook Penn94,highest_degree,4,0.02,788,19538,14
Facebook Penn94,highest_degree,4,0.02,789,19477,16
Facebook Penn94,highest_degree,4,0.02,790,19492,19
Facebook Penn94,highest_degree,4,0.02,791,19419,14
Facebook Penn94,highest_degree,4,0.02,792,19610,17
Facebook Penn94,highest_degree,4,0.02,793,19529,17
Facebook Penn94,highest_degree,4,0.02,794,19516,15
Facebook Penn94,highest_degree,4,0.02,795,19469,14
Facebook Penn94,highest_degree,4,0.02,796,19567,15
Facebook Penn94,highest_degree,4,0.02,797,19410,17
Facebook Penn94,highest_degree,4,0.02,798,19487,14
Facebook Penn94,highest_degree,4,0.02,799,19715,15
Facebook Penn94,highest_degree,4,0.02,800,19610,16
Facebook Penn94,highest_degree,4,0.02,801,19549,14
Facebook Penn94,highest_degree,4,0.02,802,19564,15
Facebook Penn94,highest_degree,4,0.02,803,19614,17
Facebook Penn94,highest_degree,4,0.02,804,19425,15
Facebook Penn94,highest_degree,4,0.02,805,19400,15
Facebook Penn94,highest_degree,4,0.02,806,19640,20
Facebook Penn94,highest_degree,4,0.02,807,19655,15
Facebook Penn94,highest_degree,4,0.02,808,19571,16
Facebook Penn94,highest_degree,4,0.02,809,19296,14
Facebook Penn94,highest_degree,4,0.02,810,19481,17
Facebook Penn94,highest_degree,4,0.02,811,19121,17
Facebook Penn94,highest_degree,4,0.02,812,19478,16
Facebook Penn94,highest_degree,4,0.02,813,19676,15
Facebook Penn94,highest_degree,4,0.02,814,19539,18
Facebook Penn94,highest_degree,4,0.02,815,19540,15
Facebook Penn94,highest_degree,4,0.02,816,19449,17
Facebook Penn94,highest_degree,4,0.02,817,19678,17
Facebook Penn94,highest_degree,4,0.02,818,19610,15
Facebook Penn94,highest_degree,4,0.02,819,19456,16
Facebook Penn94,highest_degree,4,0.02,820,19635,15
Facebook Penn94,highest_degree,4,0.02,821,19463,16
Facebook Penn94,highest_degree,4,0.02,822,19305,17
Facebook Penn94,highest_degree,4,0.02,823,19310,17
Facebook Penn94,highest_degree,4,0.02,824,19561,16
Facebook Penn94,highest_degree,4,0.02,825,19251,15
Facebook Penn94,highest_degree,4,0.02,826,19763,15
Facebook Penn94,highest_degree,4,0.02,827,19553,15
Facebook Penn94,highest_degree,4,0.02,828,19731,17
Facebook Penn94,highest_degree,4,0.02,829,19619,17
Facebook Penn94,highest_degree,4,0.02,830,19485,15
Facebook Penn94,highest_degree,4,0.02,831,19303,17
Facebook Penn94,highest_degree,4,0.02,832,19588,15
Facebook Penn94,highest_degree,4,0.02,833,19457,16
Facebook Penn94,highest_degree,4,0.02,834,19568,14
Facebook Penn94,highest_degree,4,0.02,835,19333,14
Facebook Penn94,highest_degree,4,0.02,836,19720,15
Facebook Penn94,highest_degree,4,0.02,837,19705,17
Facebook Penn94,highest_degree,4,0.02,838,19471,15
Facebook Penn94,highest_degree,4,0.02,839,19396,16
Facebook Penn94,highest_degree,4,0.02,840,19432,15
Facebook Penn94,highest_degree,4,0.02,841,19510,15
Facebook Penn94,highest_degree,4,0.02,842,19519,16
Facebook Penn94,highest_degree,4,0.02,843,19595,15
Facebook Penn94,highest_degree,4,0.02,844,19424,16
Facebook Penn94,highest_degree,4,0.02,845,19316,15
Facebook Penn94,highest_degree,4,0.02,846,19572,16
Facebook Penn94,highest_degree,4,0.02,847,19592,17
Facebook Penn94,highest_degree,4,0.02,848,19489,14
Facebook Penn94,highest_degree,4,0.02,849,19497,16
Facebook Penn94,highest_degree,4,0.02,850,19599,15
Facebook Penn94,highest_degree,4,0.02,851,19322,16
Facebook Penn94,highest_degree,4,0.02,852,19653,17
Facebook Penn94,highest_degree,4,0.02,853,19359,18
Facebook Penn94,highest_degree,4,0.02,854,19694,14
Facebook Penn94,highest_degree,4,0.02,855,19423,16
Facebook Penn94,highest_degree,4,0.02,856,19328,14
Facebook Penn94,highest_degree,4,0.02,857,19369,14
Facebook Penn94,highest_degree,4,0.02,858,19530,18
Facebook Penn94,highest_degree,4,0.02,859,19491,14
Facebook Penn94,highest_degree,4,0.02,860,19557,15
Facebook Penn94,highest_degree,4,0.02,861,19677,14
Facebook Penn94,highest_degree,4,0.02,862,19559,16
Facebook Penn94,highest_degree,4,0.02,863,19730,16
Facebook Penn94,highest_degree,4,0.02,864,19519,15
Facebook Penn94,highest_degree,4,0.02,865,19740,18
Facebook Penn94,highest_degree,4,0.02,866,19489,14
Facebook Penn94,highest_degree,4,0.02,867,19410,15
Facebook Penn94,highest_degree,4,0.02,868,19649,15
Facebook Penn94,highest_degree,4,0.02,869,19548,18
Facebook Penn94,highest_degree,4,0.02,870,19804,19
Facebook Penn94,highest_degree,4,0.02,871,19358,17
Facebook Penn94,highest_degree,4,0.02,872,19467,15
Facebook Penn94,highest_degree,4,0.02,873,19284,16
Facebook Penn94,highest_degree,4,0.02,874,19547,15
Facebook Penn94,highest_degree,4,0.02,875,19923,16
Facebook Penn94,highest_degree,4,0.02,876,19854,14
Facebook Penn94,highest_degree,4,0.02,877,19552,16
Facebook Penn94,highest_degree,4,0.02,878,19559,16
Facebook Penn94,highest_degree,4,0.02,879,19571,17
Facebook Penn94,highest_degree,4,0.02,880,19403,17
Facebook Penn94,highest_degree,4,0.02,881,19507,18
Facebook Penn94,highest_degree,4,0.02,882,19641,15
Facebook Penn94,highest_degree,4,0.02,883,19730,21
Facebook Penn94,highest_degree,4,0.02,884,19611,17
Facebook Penn94,highest_degree,4,0.02,885,19584,14
Facebook Penn94,highest_degree,4,0.02,886,19725,16
Facebook Penn94,highest_degree,4,0.02,887,19360,15
Facebook Penn94,highest_degree,4,0.02,888,19569,18
Facebook Penn94,highest_degree,4,0.02,889,19476,16
Facebook Penn94,highest_degree,4,0.02,890,19717,15
Facebook Penn94,highest_degree,4,0.02,891,19640,16
Facebook Penn94,highest_degree,4,0.02,892,19731,19
Facebook Penn94,highest_degree,4,0.02,893,19622,15
Facebook Penn94,highest_degree,4,0.02,894,19383,16
Facebook Penn94,highest_degree,4,0.02,895,19640,14
Facebook Penn94,highest_degree,4,0.02,896,19513,15
Facebook Penn94,highest_degree,4,0.02,897,19669,14
Facebook Penn94,highest_degree,4,0.02,898,19606,15
Facebook Penn94,highest_degree,4,0.02,899,19599,17
Facebook Penn94,highest_degree,4,0.02,900,19318,17
Facebook Penn94,highest_degree,4,0.02,901,19643,16
Facebook Penn94,highest_degree,4,0.02,902,19653,15
Facebook Penn94,highest_degree,4,0.02,903,19792,15
Facebook Penn94,highest_degree,4,0.02,904,19531,14
Facebook Penn94,highest_degree,4,0.02,905,19482,16
Facebook Penn94,highest_degree,4,0.02,906,19519,16
Facebook Penn94,highest_degree,4,0.02,907,19660,16
Facebook Penn94,highest_degree,4,0.02,908,19444,15
Facebook Penn94,highest_degree,4,0.02,909,19635,14
Facebook Penn94,highest_degree,4,0.02,910,19868,18
Facebook Penn94,highest_degree,4,0.02,911,19549,17
Facebook Penn94,highest_degree,4,0.02,912,19287,17
Facebook Penn94,highest_degree,4,0.02,913,19566,15
Facebook Penn94,highest_degree,4,0.02,914,19547,17
Facebook Penn94,highest_degree,4,0.02,915,19471,15
Facebook Penn94,highest_degree,4,0.02,916,19518,16
Facebook Penn94,highest_degree,4,0.02,917,19443,16
Facebook Penn94,highest_degree,4,0.02,918,19598,14
Facebook Penn94,highest_degree,4,0.02,919,19404,18
Facebook Penn94,highest_degree,4,0.02,920,19645,15
Facebook Penn94,highest_degree,4,0.02,921,19618,15
Facebook Penn94,highest_degree,4,0.02,922,19694,14
Facebook Penn94,highest_degree,4,0.02,923,19340,15
Facebook Penn94,highest_degree,4,0.02,924,19593,16
Facebook Penn94,highest_degree,4,0.02,925,19796,15
Facebook Penn94,highest_degree,4,0.02,926,19419,15
Facebook Penn94,highest_degree,4,0.02,927,19281,18
Facebook Penn94,highest_degree,4,0.02,928,19282,14
Facebook Penn94,highest_degree,4,0.02,929,19404,18
Facebook Penn94,highest_degree,4,0.02,930,19311,16
Facebook Penn94,highest_degree,4,0.02,931,19657,16
Facebook Penn94,highest_degree,4,0.02,932,19675,14
Facebook Penn94,highest_degree,4,0.02,933,19626,15
Facebook Penn94,highest_degree,4,0.02,934,19744,14
Facebook Penn94,highest_degree,4,0.02,935,19462,19
Facebook Penn94,highest_degree,4,0.02,936,19437,14
Facebook Penn94,highest_degree,4,0.02,937,19454,14
Facebook Penn94,highest_degree,4,0.02,938,19450,20
Facebook Penn94,highest_degree,4,0.02,939,19705,16
Facebook Penn94,highest_degree,4,0.02,940,19602,16
Facebook Penn94,highest_degree,4,0.02,941,19761,15
Facebook Penn94,highest_degree,4,0.02,942,19618,19
Facebook Penn94,highest_degree,4,0.02,943,19554,16
Facebook Penn94,highest_degree,4,0.02,944,19566,15
Facebook Penn94,highest_degree,4,0.02,945,19561,17
Facebook Penn94,highest_degree,4,0.02,946,19448,16
Facebook Penn94,highest_degree,4,0.02,947,19488,18
Facebook Penn94,highest_degree,4,0.02,948,19604,16
Facebook Penn94,highest_degree,4,0.02,949,19396,18
Facebook Penn94,highest_degree,4,0.02,950,19675,16
Facebook Penn94,highest_degree,4,0.02,951,19532,14
Facebook Penn94,highest_degree,4,0.02,952,19758,13
Facebook Penn94,highest_degree,4,0.02,953,19740,16
Facebook Penn94,highest_degree,4,0.02,954,19582,15
Facebook Penn94,highest_degree,4,0.02,955,19541,18
Facebook Penn94,highest_degree,4,0.02,956,19427,14
Facebook Penn94,highest_degree,4,0.02,957,19877,16
Facebook Penn94,highest_degree,4,0.02,958,19618,17
Facebook Penn94,highest_degree,4,0.02,959,19491,14
Facebook Penn94,highest_degree,4,0.02,960,19440,15
Facebook Penn94,highest_degree,4,0.02,961,19631,17
Facebook Penn94,highest_degree,4,0.02,962,19561,17
Facebook Penn94,highest_degree,4,0.02,963,19342,17
Facebook Penn94,highest_degree,4,0.02,964,19284,15
Facebook Penn94,highest_degree,4,0.02,965,19607,17
Facebook Penn94,highest_degree,4,0.02,966,19650,15
Facebook Penn94,highest_degree,4,0.02,967,19486,15
Facebook Penn94,highest_degree,4,0.02,968,19683,15
Facebook Penn94,highest_degree,4,0.02,969,19428,15
Facebook Penn94,highest_degree,4,0.02,970,19456,15
Facebook Penn94,highest_degree,4,0.02,971,19716,15
Facebook Penn94,highest_degree,4,0.02,972,19690,16
Facebook Penn94,highest_degree,4,0.02,973,19449,16
Facebook Penn94,highest_degree,4,0.02,974,19556,16
Facebook Penn94,highest_degree,4,0.02,975,19511,15
Facebook Penn94,highest_degree,4,0.02,976,19373,16
Facebook Penn94,highest_degree,4,0.02,977,19741,15
Facebook Penn94,highest_degree,4,0.02,978,19373,22
Facebook Penn94,highest_degree,4,0.02,979,19405,15
Facebook Penn94,highest_degree,4,0.02,980,19462,17
Facebook Penn94,highest_degree,4,0.02,981,19620,16
Facebook Penn94,highest_degree,4,0.02,982,19470,16
Facebook Penn94,highest_degree,4,0.02,983,19420,15
Facebook Penn94,highest_degree,4,0.02,984,19476,14
Facebook Penn94,highest_degree,4,0.02,985,19801,16
Facebook Penn94,highest_degree,4,0.02,986,19549,20
Facebook Penn94,highest_degree,4,0.02,987,19618,15
Facebook Penn94,highest_degree,4,0.02,988,19435,17
Facebook Penn94,highest_degree,4,0.02,989,19829,20
Facebook Penn94,highest_degree,4,0.02,990,19796,16
Facebook Penn94,highest_degree,4,0.02,991,19497,14
Facebook Penn94,highest_degree,4,0.02,992,19482,16
Facebook Penn94,highest_degree,4,0.02,993,19692,15
Facebook Penn94,highest_degree,4,0.02,994,19512,15
Facebook Penn94,highest_degree,4,0.02,995,19303,19
Facebook Penn94,highest_degree,4,0.02,996,19658,16
Facebook Penn94,highest_degree,4,0.02,997,19526,16
Facebook Penn94,highest_degree,4,0.02,998,19726,17
Facebook Penn94,highest_degree,4,0.02,999,19718,18
Facebook Penn94,highest_degree,10,0.02,0,19509,15
Facebook Penn94,highest_degree,10,0.02,1,19487,14
Facebook Penn94,highest_degree,10,0.02,2,19481,18
Facebook Penn94,highest_degree,10,0.02,3,19748,13
Facebook Penn94,highest_degree,10,0.02,4,19570,15
Facebook Penn94,highest_degree,10,0.02,5,19568,14
Facebook Penn94,highest_degree,10,0.02,6,19512,14
Facebook Penn94,highest_degree,10,0.02,7,19656,14
Facebook Penn94,highest_degree,10,0.02,8,19592,16
Facebook Penn94,highest_degree,10,0.02,9,19568,13
Facebook Penn94,highest_degree,10,0.02,10,19590,14
Facebook Penn94,highest_degree,10,0.02,11,19697,15
Facebook Penn94,highest_degree,10,0.02,12,19530,15
Facebook Penn94,highest_degree,10,0.02,13,19515,15
Facebook Penn94,highest_degree,10,0.02,14,19672,14
Facebook Penn94,highest_degree,10,0.02,15,19653,15
Facebook Penn94,highest_degree,10,0.02,16,19718,19
Facebook Penn94,highest_degree,10,0.02,17,19392,16
Facebook Penn94,highest_degree,10,0.02,18,19600,14
Facebook Penn94,highest_degree,10,0.02,19,19440,15
Facebook Penn94,highest_degree,10,0.02,20,19625,15
Facebook Penn94,highest_degree,10,0.02,21,19712,14
Facebook Penn94,highest_degree,10,0.02,22,19706,16
Facebook Penn94,highest_degree,10,0.02,23,19543,16
Facebook Penn94,highest_degree,10,0.02,24,19593,13
Facebook Penn94,highest_degree,10,0.02,25,19482,16
Facebook Penn94,highest_degree,10,0.02,26,19434,15
Facebook Penn94,highest_degree,10,0.02,27,19397,16
Facebook Penn94,highest_degree,10,0.02,28,19620,16
Facebook Penn94,highest_degree,10,0.02,29,19607,14
Facebook Penn94,highest_degree,10,0.02,30,19558,15
Facebook Penn94,highest_degree,10,0.02,31,19495,15
Facebook Penn94,highest_degree,10,0.02,32,19627,16
Facebook Penn94,highest_degree,10,0.02,33,19670,15
Facebook Penn94,highest_degree,10,0.02,34,19616,15
Facebook Penn94,highest_degree,10,0.02,35,19399,14
Facebook Penn94,highest_degree,10,0.02,36,19600,18
Facebook Penn94,highest_degree,10,0.02,37,19459,14
Facebook Penn94,highest_degree,10,0.02,38,19472,15
Facebook Penn94,highest_degree,10,0.02,39,19605,14
Facebook Penn94,highest_degree,10,0.02,40,19646,15
Facebook Penn94,highest_degree,10,0.02,41,19495,17
Facebook Penn94,highest_degree,10,0.02,42,19598,15
Facebook Penn94,highest_degree,10,0.02,43,19412,15
Facebook Penn94,highest_degree,10,0.02,44,19403,17
Facebook Penn94,highest_degree,10,0.02,45,19410,15
Facebook Penn94,highest_degree,10,0.02,46,19559,15
Facebook Penn94,highest_degree,10,0.02,47,19588,17
Facebook Penn94,highest_degree,10,0.02,48,19654,17
Facebook Penn94,highest_degree,10,0.02,49,19583,13
Facebook Penn94,highest_degree,10,0.02,50,19231,15
Facebook Penn94,highest_degree,10,0.02,51,19914,20
Facebook Penn94,highest_degree,10,0.02,52,19707,14
Facebook Penn94,highest_degree,10,0.02,53,19593,15
Facebook Penn94,highest_degree,10,0.02,54,19447,17
Facebook Penn94,highest_degree,10,0.02,55,19622,17
Facebook Penn94,highest_degree,10,0.02,56,19475,15
Facebook Penn94,highest_degree,10,0.02,57,19480,15
Facebook Penn94,highest_degree,10,0.02,58,19388,22
Facebook Penn94,highest_degree,10,0.02,59,19541,13
Facebook Penn94,highest_degree,10,0.02,60,19562,16
Facebook Penn94,highest_degree,10,0.02,61,19423,14
Facebook Penn94,highest_degree,10,0.02,62,19713,16
Facebook Penn94,highest_degree,10,0.02,63,19349,13
Facebook Penn94,highest_degree,10,0.02,64,19573,15
Facebook Penn94,highest_degree,10,0.02,65,19594,16
Facebook Penn94,highest_degree,10,0.02,66,19413,16
Facebook Penn94,highest_degree,10,0.02,67,19389,19
Facebook Penn94,highest_degree,10,0.02,68,19528,16
Facebook Penn94,highest_degree,10,0.02,69,19591,15
Facebook Penn94,highest_degree,10,0.02,70,19367,15
Facebook Penn94,highest_degree,10,0.02,71,19594,17
Facebook Penn94,highest_degree,10,0.02,72,19538,19
Facebook Penn94,highest_degree,10,0.02,73,19608,14
Facebook Penn94,highest_degree,10,0.02,74,19565,16
Facebook Penn94,highest_degree,10,0.02,75,19416,14
Facebook Penn94,highest_degree,10,0.02,76,19658,15
Facebook Penn94,highest_degree,10,0.02,77,19652,14
Facebook Penn94,highest_degree,10,0.02,78,19394,15
Facebook Penn94,highest_degree,10,0.02,79,19702,15
Facebook Penn94,highest_degree,10,0.02,80,19435,15
Facebook Penn94,highest_degree,10,0.02,81,19365,14
Facebook Penn94,highest_degree,10,0.02,82,19894,15
Facebook Penn94,highest_degree,10,0.02,83,19571,16
Facebook Penn94,highest_degree,10,0.02,84,19644,17
Facebook Penn94,highest_degree,10,0.02,85,19480,15
Facebook Penn94,highest_degree,10,0.02,86,19387,18
Facebook Penn94,highest_degree,10,0.02,87,19865,15
Facebook Penn94,highest_degree,10,0.02,88,19491,15
Facebook Penn94,highest_degree,10,0.02,89,19213,15
Facebook Penn94,highest_degree,10,0.02,90,19573,15
Facebook Penn94,highest_degree,10,0.02,91,19276,17
Facebook Penn94,highest_degree,10,0.02,92,19594,16
Facebook Penn94,highest_degree,10,0.02,93,19636,17
Facebook Penn94,highest_degree,10,0.02,94,19358,15
Facebook Penn94,highest_degree,10,0.02,95,19492,16
Facebook Penn94,highest_degree,10,0.02,96,19452,18
Facebook Penn94,highest_degree,10,0.02,97,19625,18
